# BUSCO version is: 2.0 
# The lineage dataset is: dikarya_odb9 (Creation date: 2016-02-13, number of species: 75, number of BUSCOs: 1312)
# To reproduce this run: python /home/rangeles/.conda/envs/funannotate/lib/python2.7/site-packages/funannotate/aux_scripts/funannotate-BUSCO2.py -i /space21/PGE/rangeles/TGFH/TGFH/Sesion2/out/S.cerevisiae_M3707/predict_misc/genome.softmasked.fa -o s.cerevisiae_m3707_xxx -l /space21/PGE/rangeles/bin/funannotate_db/dikarya/ -m genome -c 28 -sp anidulans
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG09260CMZ	Complete	scaffold_6	222063	225140	518.3	637
EOG09260DBG	Complete	scaffold_3	280823	283927	1218.2	772
EOG09260DFH	Complete	scaffold_2	922363	925476	874.6	821
EOG09260DFJ	Complete	scaffold_11	141926	145885	437.4	593
EOG09260DP1	Complete	scaffold_1	623843	627570	1093.0	771
EOG09260DUR	Complete	scaffold_4	171365	174586	485.8	501
EOG09260DUW	Complete	scaffold_4	577116	580214	602.5	689
EOG09260DXP	Complete	scaffold_1	996645	999878	892.2	777
EOG09260E2O	Complete	scaffold_19	82592	85363	1105.2	685
EOG09260E8K	Complete	scaffold_1	69387	72665	1074.9	814
EOG09260EAZ	Complete	scaffold_2	999575	1002796	637.2	836
EOG09260EE7	Complete	scaffold_25	49023	51854	963.1	713
EOG09260EOI	Complete	scaffold_20	136886	140710	371.0	792
EOG09260EPQ	Complete	scaffold_2	907925	910819	892.3	622
EOG09260EPS	Complete	scaffold_27	51003	54476	151.9	368
EOG09260EQD	Complete	scaffold_1	587740	590730	277.3	394
EOG09260ERO	Complete	scaffold_8	36892	39966	1482.3	883
EOG09260ETR	Complete	scaffold_7	407527	410697	1413.3	833
EOG09260EZT	Complete	scaffold_6	12105	14684	549.5	551
EOG09260FFP	Complete	scaffold_13	149004	151142	258.2	185
EOG09260FKU	Complete	scaffold_25	53747	55753	226.3	365
EOG09260FL2	Complete	scaffold_4	430179	432575	601.6	692
EOG09260FMW	Complete	scaffold_10	304852	308205	1109.5	704
EOG09260FPA	Complete	scaffold_15	87754	91779	757.2	777
EOG09260FX0	Complete	scaffold_6	145462	149175	672.5	789
EOG09260FZZ	Complete	scaffold_3	184795	187884	539.5	686
EOG09260GF5	Complete	scaffold_4	798042	802529	739.5	1018
EOG09260GIX	Complete	scaffold_4	849123	851390	436.8	461
EOG09260GKG	Complete	scaffold_1	901325	904246	1181.9	796
EOG09260GOF	Complete	scaffold_16	132705	135142	432.7	336
EOG09260GR8	Complete	scaffold_13	216290	218956	389.1	575
EOG09260H6E	Complete	scaffold_3	452910	454772	309.6	262
EOG09260H81	Complete	scaffold_7	659405	663121	414.9	608
EOG09260HMA	Complete	scaffold_10	190757	193342	1104.1	781
EOG09260HPO	Complete	scaffold_2	121417	124293	1312.7	797
EOG09260HS3	Complete	scaffold_25	14088	16844	602.0	749
EOG09260HSP	Complete	scaffold_11	353655	356186	1067.6	597
EOG09260IU8	Complete	scaffold_6	744691	747705	357.4	632
EOG09260J53	Complete	scaffold_16	26415	28703	911.0	589
EOG09260J8F	Complete	scaffold_7	581124	583568	696.4	460
EOG09260J97	Complete	scaffold_1	377938	380502	645.8	528
EOG09260JDM	Complete	scaffold_2	693846	696065	323.2	300
EOG09260JED	Complete	scaffold_9	362121	365102	1116.3	739
EOG09260JJW	Complete	scaffold_8	187237	189555	626.5	528
EOG09260JNY	Complete	scaffold_3	75866	79440	259.3	394
EOG09260JO5	Complete	scaffold_10	256094	260092	971.5	823
EOG09260JPV	Complete	scaffold_8	294164	296809	565.9	647
EOG09260JT9	Complete	scaffold_6	671902	674955	1151.2	686
EOG09260JTZ	Complete	scaffold_24	1949	4756	1031.6	783
EOG09260K24	Complete	scaffold_2	56831	59011	727.4	587
EOG09260K29	Complete	scaffold_10	214301	216037	324.2	275
EOG09260K4B	Complete	scaffold_6	118434	121286	697.5	521
EOG09260K4V	Complete	scaffold_6	691095	694202	977.9	767
EOG09260K5F	Complete	scaffold_11	206481	208898	465.1	586
EOG09260KCB	Complete	scaffold_7	233937	236456	338.9	454
EOG09260KCW	Complete	scaffold_12	3049	5214	987.0	570
EOG09260KDB	Complete	scaffold_8	136026	138785	947.1	737
EOG09260KGS	Complete	scaffold_8	372640	375756	393.1	565
EOG09260KIY	Complete	scaffold_11	171379	173214	546.3	364
EOG09260KM4	Complete	scaffold_3	424789	426072	242.7	252
EOG09260KNI	Complete	scaffold_3	178694	179917	310.8	289
EOG09260KNR	Complete	scaffold_8	482180	484408	560.2	443
EOG09260KUC	Complete	scaffold_2	328665	331310	832.9	571
EOG09260KWP	Complete	scaffold_24	59343	62069	731.4	536
EOG09260LBU	Complete	scaffold_15	92933	95236	1076.9	660
EOG09260LI6	Complete	scaffold_19	25613	28669	692.2	668
EOG09260LJ8	Complete	scaffold_7	618913	620922	509.2	478
EOG09260LRX	Complete	scaffold_1	1068112	1071219	535.6	571
EOG09260LS9	Complete	scaffold_20	156622	157542	370.0	238
EOG09260LVD	Complete	scaffold_3	612778	614337	210.0	324
EOG09260M44	Complete	scaffold_23	48312	51380	323.2	605
EOG09260M87	Complete	scaffold_10	260872	263514	739.4	569
EOG09260MBW	Complete	scaffold_25	70946	73525	406.3	511
EOG09260MRU	Complete	scaffold_2	741992	744301	935.9	623
EOG09260N2T	Complete	scaffold_3	496347	498572	386.9	528
EOG09260N53	Complete	scaffold_1	33086	35326	545.8	523
EOG09260NAN	Complete	scaffold_13	255595	260053	189.5	362
EOG09260NC6	Complete	scaffold_5	394923	397199	868.1	553
EOG09260NE0	Complete	scaffold_4	688246	689766	118.9	130
EOG09260NHB	Complete	scaffold_3	214542	217850	303.3	702
EOG09260NHN	Complete	scaffold_5	28246	31701	1154.8	791
EOG09260NJW	Complete	scaffold_11	221258	224095	978.5	718
EOG09260NNR	Complete	scaffold_5	463541	465913	904.3	546
EOG09260NWN	Complete	scaffold_1	117793	120678	768.0	727
EOG09260NXC	Complete	scaffold_3	658679	661840	583.4	550
EOG09260NXJ	Complete	scaffold_12	362802	365324	604.8	674
EOG09260NY2	Complete	scaffold_6	731296	734028	434.7	559
EOG09260NZ8	Complete	scaffold_2	726381	727911	529.8	387
EOG09260OCI	Complete	scaffold_1	315992	319141	259.8	439
EOG09260OE9	Complete	scaffold_10	1839	6167	529.1	748
EOG09260OLB	Complete	scaffold_7	330357	332120	263.3	277
EOG09260OM6	Complete	scaffold_17	109033	111291	1068.2	668
EOG09260OQ8	Complete	scaffold_6	739956	743599	851.5	724
EOG09260OZU	Complete	scaffold_3	132592	136854	540.1	887
EOG09260P2K	Complete	scaffold_9	266879	270007	559.6	548
EOG09260P5R	Complete	scaffold_15	140289	142052	304.0	205
EOG09260PI1	Complete	scaffold_3	400607	403075	389.9	432
EOG09260PJ9	Complete	scaffold_1	477028	480180	394.5	305
EOG09260QNB	Complete	scaffold_7	264766	267033	656.7	576
EOG09260QVP	Complete	scaffold_26	45843	48125	282.4	326
EOG09260R84	Complete	scaffold_11	132408	135860	247.1	370
EOG09260R9L	Complete	scaffold_13	61052	64122	282.0	410
EOG09260RGH	Complete	scaffold_5	582865	585432	605.7	517
EOG09260RNZ	Complete	scaffold_3	289455	292016	375.9	526
EOG09260RRC	Complete	scaffold_10	64483	66822	848.9	580
EOG09260RRN	Complete	scaffold_5	185726	189946	1188.1	746
EOG09260RS7	Complete	scaffold_1	848135	850273	578.1	504
EOG09260RVQ	Complete	scaffold_7	399167	402028	337.6	439
EOG09260S2Z	Complete	scaffold_4	102570	105353	419.0	588
EOG09260S3L	Complete	scaffold_19	53117	55507	325.3	416
EOG09260S5R	Complete	scaffold_8	391949	394027	506.5	414
EOG09260SAH	Complete	scaffold_5	498094	500577	491.1	486
EOG09260SIZ	Complete	scaffold_9	286966	289161	791.0	572
EOG09260SJV	Complete	scaffold_10	301638	304457	803.3	689
EOG09260SL3	Complete	scaffold_6	314633	316972	1065.6	597
EOG09260SR2	Complete	scaffold_11	319795	322893	511.3	692
EOG09260SRF	Complete	scaffold_8	240949	243102	1098.7	605
EOG09260T28	Complete	scaffold_12	282202	285036	693.6	626
EOG09260T4S	Complete	scaffold_4	714144	716708	542.7	485
EOG09260TDY	Complete	scaffold_1	1084257	1086428	222.6	372
EOG09260THV	Complete	scaffold_6	492367	493917	406.2	307
EOG09260TLW	Complete	scaffold_18	95266	97569	701.0	562
EOG09260TPT	Complete	scaffold_7	552251	554878	328.1	377
EOG09260TUT	Complete	scaffold_18	55449	57704	760.7	465
EOG09260TVA	Complete	scaffold_6	338730	340886	1054.9	593
EOG09260TWS	Duplicated	scaffold_1	448070	450151	916.6	570
EOG09260TWS	Duplicated	scaffold_5	241204	243282	904.6	569
EOG09260U6R	Complete	scaffold_5	217865	220387	702.7	567
EOG09260UA2	Complete	scaffold_5	572663	574405	596.0	395
EOG09260UJK	Complete	scaffold_6	554270	556120	293.0	380
EOG09260UXC	Complete	scaffold_24	48747	51461	529.1	517
EOG09260V5Q	Complete	scaffold_26	32644	35169	920.1	649
EOG09260V8Q	Complete	scaffold_22	20102	22834	311.9	309
EOG09260VCG	Complete	scaffold_4	72731	74581	281.4	273
EOG09260VEY	Complete	scaffold_1	1065419	1067677	422.2	512
EOG09260VHV	Complete	scaffold_18	60549	62978	505.1	547
EOG09260VTA	Complete	scaffold_13	242234	244021	744.0	494
EOG09260VTN	Complete	scaffold_24	74246	77338	686.5	468
EOG09260VYK	Complete	scaffold_8	440445	442151	647.0	446
EOG09260W52	Complete	scaffold_3	526556	528589	400.5	472
EOG09260W8D	Complete	scaffold_1	648373	650469	647.3	608
EOG09260W9L	Complete	scaffold_12	336695	339154	248.1	192
EOG09260WCZ	Complete	scaffold_1	492522	494885	396.8	543
EOG09260WG2	Complete	scaffold_7	536136	538484	579.0	528
EOG09260WGT	Complete	scaffold_20	104029	106536	622.0	441
EOG09260WU6	Complete	scaffold_5	48577	50763	365.1	368
EOG09260WUA	Complete	scaffold_3	879041	880705	322.8	391
EOG09260WUS	Complete	scaffold_21	124632	127247	560.7	668
EOG09260WYQ	Complete	scaffold_2	411979	414408	925.9	616
EOG09260XH5	Complete	scaffold_2	792299	793903	513.7	404
EOG09260XL0	Complete	scaffold_21	16801	18771	627.4	487
EOG09260XMI	Complete	scaffold_9	188256	190157	543.9	542
EOG09260XOG	Complete	scaffold_6	344776	346899	1012.5	577
EOG09260XQV	Complete	scaffold_4	427839	429896	536.5	444
EOG09260XSR	Complete	scaffold_5	161701	166242	256.2	329
EOG09260Y2Q	Complete	scaffold_4	156250	157539	423.3	328
EOG09260YMF	Complete	scaffold_12	30149	32461	835.0	570
EOG09260Z3X	Complete	scaffold_1	559896	561581	784.2	459
EOG09260Z5E	Complete	scaffold_2	426957	429875	682.0	732
EOG09260ZG2	Complete	scaffold_15	181432	183366	506.7	427
EOG09260ZWU	Complete	scaffold_22	71527	73740	1142.5	621
EOG09261031	Complete	scaffold_18	73338	74777	412.5	342
EOG092610KH	Complete	scaffold_7	148915	150900	681.3	445
EOG092610LP	Complete	scaffold_9	279917	282061	988.6	571
EOG092610LQ	Complete	scaffold_1	399657	401534	342.9	246
EOG092610QT	Complete	scaffold_4	2972	4936	326.3	386
EOG092610TN	Complete	scaffold_2	416814	419144	666.4	618
EOG092610VI	Complete	scaffold_3	393554	397357	1268.3	1020
EOG092610ZY	Complete	scaffold_20	69607	72621	1132.2	866
EOG09261127	Complete	scaffold_1	610442	612268	821.2	437
EOG0926112A	Complete	scaffold_5	391701	394586	701.7	737
EOG09261145	Duplicated	scaffold_4	85789	87507	824.6	476
EOG09261145	Duplicated	scaffold_6	75549	77267	827.9	473
EOG0926115P	Complete	scaffold_5	775535	778189	250.2	266
EOG0926115V	Complete	scaffold_1	442536	444236	143.4	195
EOG092611G7	Complete	scaffold_7	600811	603075	655.2	528
EOG092611HB	Complete	scaffold_3	828149	829555	376.6	302
EOG09261225	Complete	scaffold_1	125092	129091	939.7	504
EOG0926129I	Complete	scaffold_13	325510	327465	519.1	474
EOG092612AK	Complete	scaffold_12	25442	27910	411.1	493
EOG092612CC	Complete	scaffold_10	154608	156623	298.3	219
EOG092612J3	Complete	scaffold_12	146936	148807	264.1	430
EOG092612LP	Complete	scaffold_3	544885	547305	769.0	528
EOG092612MY	Complete	scaffold_13	63936	66989	733.2	711
EOG092612XD	Complete	scaffold_1	554071	557148	943.7	909
EOG0926131E	Complete	scaffold_2	353403	354647	537.2	280
EOG0926133I	Complete	scaffold_20	45621	47609	742.5	515
EOG0926137U	Complete	scaffold_21	4367	11023	680.7	601
EOG092613QA	Complete	scaffold_18	93058	94848	405.1	337
EOG092613R2	Complete	scaffold_3	49298	51811	575.2	529
EOG092613S3	Complete	scaffold_9	89168	91048	407.8	298
EOG092613UB	Complete	scaffold_3	276850	280519	559.1	403
EOG09261404	Complete	scaffold_5	220845	224549	488.7	454
EOG0926140Q	Complete	scaffold_1	690441	692480	927.9	528
EOG0926142H	Complete	scaffold_6	212925	214853	500.4	445
EOG0926142Y	Duplicated	scaffold_2	189888	192128	547.4	524
EOG0926142Y	Duplicated	scaffold_3	175506	177680	537.3	524
EOG0926146A	Complete	scaffold_17	199258	202482	715.6	525
EOG09261476	Complete	scaffold_5	397562	401560	441.5	425
EOG092614DJ	Complete	scaffold_4	404593	406296	354.1	309
EOG092614E6	Complete	scaffold_15	209573	211405	873.9	479
EOG092614O9	Complete	scaffold_11	79102	81826	648.4	520
EOG092614UB	Complete	scaffold_13	232524	234332	427.9	319
EOG092614ZG	Complete	scaffold_9	436278	437855	331.1	345
EOG0926158Y	Complete	scaffold_2	728399	730600	394.8	376
EOG092615CC	Complete	scaffold_1	183724	186952	641.7	459
EOG092615IE	Complete	scaffold_3	323627	325936	635.9	533
EOG092615SM	Complete	scaffold_1	340626	342992	673.8	583
EOG092615Y4	Complete	scaffold_9	37848	39660	563.2	383
EOG09261660	Complete	scaffold_8	206037	207920	428.7	413
EOG09261666	Complete	scaffold_1	202073	204145	386.3	448
EOG092616QN	Complete	scaffold_3	26433	28871	622.6	547
EOG092616YZ	Duplicated	scaffold_4	541327	543408	1045.0	660
EOG092616YZ	Duplicated	scaffold_5	570238	572319	1011.1	659
EOG09261727	Complete	scaffold_7	200604	203501	343.9	663
EOG092617AN	Complete	scaffold_4	749979	753530	1228.4	803
EOG092617RN	Duplicated	scaffold_1	42913	44754	1081.7	572
EOG092617RN	Duplicated	scaffold_7	532046	533887	1083.8	572
EOG092617RY	Complete	scaffold_3	81883	83691	244.5	346
EOG092617S2	Complete	scaffold_8	402413	404464	531.9	490
EOG09261801	Complete	scaffold_14	218302	220200	329.9	330
EOG092618J9	Complete	scaffold_4	760911	762977	379.8	377
EOG092618M2	Complete	scaffold_4	266307	268553	341.3	288
EOG092618UZ	Complete	scaffold_11	373969	375684	221.3	277
EOG0926195C	Complete	scaffold_1	870753	872852	213.6	324
EOG092619EA	Complete	scaffold_2	65253	67112	673.7	439
EOG092619GP	Complete	scaffold_13	297560	299404	390.6	382
EOG092619L1	Complete	scaffold_3	467603	469450	414.5	402
EOG092619MJ	Complete	scaffold_1	813518	815518	585.4	467
EOG092619NK	Complete	scaffold_4	520676	522619	898.1	546
EOG092619RJ	Fragmented	scaffold_11	356547	358490	557.7	554
EOG092619VG	Complete	scaffold_8	369014	371290	369.2	404
EOG09261A3K	Complete	scaffold_7	595032	597938	977.6	755
EOG09261ABB	Complete	scaffold_16	91321	93415	492.4	424
EOG09261ACJ	Complete	scaffold_3	440877	442766	253.8	437
EOG09261AH9	Complete	scaffold_20	118056	119963	634.0	490
EOG09261AMX	Duplicated	scaffold_4	150997	152691	619.5	396
EOG09261AMX	Duplicated	scaffold_6	141625	143142	610.7	385
EOG09261B14	Complete	scaffold_12	311541	313742	444.1	454
EOG09261B18	Complete	scaffold_1	344664	350051	500.1	823
EOG09261B3Q	Complete	scaffold_8	29666	31813	455.0	467
EOG09261B6Y	Complete	scaffold_19	87581	89125	666.4	410
EOG09261BP0	Complete	scaffold_12	113633	115357	396.7	392
EOG09261BPJ	Complete	scaffold_16	295479	297479	437.3	465
EOG09261C0G	Complete	scaffold_17	225390	227534	551.3	555
EOG09261CM0	Complete	scaffold_1	1081998	1084067	520.6	522
EOG09261CQG	Complete	scaffold_9	382932	384596	665.9	486
EOG09261CWO	Complete	scaffold_22	35208	37613	326.5	407
EOG09261CXQ	Complete	scaffold_3	224928	228032	353.8	377
EOG09261D4D	Complete	scaffold_2	491584	493299	530.6	386
EOG09261DG0	Complete	scaffold_14	322554	325502	208.8	245
EOG09261DGU	Complete	scaffold_12	185251	187287	658.2	502
EOG09261DHR	Complete	scaffold_9	380427	382493	868.0	526
EOG09261DJC	Complete	scaffold_15	268692	270248	236.9	331
EOG09261DRB	Complete	scaffold_13	55362	57260	168.5	255
EOG09261DW8	Complete	scaffold_21	76958	78688	542.5	426
EOG09261EAB	Complete	scaffold_23	24871	26427	489.3	333
EOG09261EM7	Complete	scaffold_7	93800	95689	317.8	325
EOG09261EMF	Complete	scaffold_1	789579	791687	247.9	270
EOG09261EU7	Complete	scaffold_12	198290	200227	338.8	256
EOG09261EY9	Complete	scaffold_2	278023	280053	475.3	486
EOG09261F73	Complete	scaffold_3	70285	71802	797.2	412
EOG09261F9G	Complete	scaffold_16	182319	182966	174.8	138
EOG09261FAB	Complete	scaffold_13	317744	318778	185.4	225
EOG09261FAX	Complete	scaffold_14	311051	312937	417.5	437
EOG09261FH7	Duplicated	scaffold_1	646119	648137	641.0	497
EOG09261FH7	Duplicated	scaffold_13	275545	277536	679.5	502
EOG09261FM4	Complete	scaffold_7	548281	549948	398.0	390
EOG09261G1Y	Duplicated	scaffold_3	286955	289069	1181.5	619
EOG09261G1Y	Duplicated	scaffold_4	794542	796659	1179.5	619
EOG09261G4Z	Fragmented	scaffold_15	308564	310045	246.3	275
EOG09261G92	Complete	scaffold_2	274932	276188	304.9	219
EOG09261H5E	Complete	scaffold_1	668661	670325	478.3	376
EOG09261HB6	Complete	scaffold_8	384785	386128	407.4	302
EOG09261HM3	Complete	scaffold_16	169433	171121	880.5	483
EOG09261HQU	Complete	scaffold_3	375668	378082	190.9	256
EOG09261HZD	Complete	scaffold_18	188835	190589	503.2	392
EOG09261I0F	Complete	scaffold_7	269494	270930	336.1	323
EOG09261I1G	Complete	scaffold_10	166640	169339	419.9	410
EOG09261I1I	Complete	scaffold_10	136249	138612	519.2	527
EOG09261I8J	Complete	scaffold_3	203299	204714	364.7	368
EOG09261IBJ	Complete	scaffold_12	149149	151632	512.6	494
EOG09261ICI	Complete	scaffold_19	193978	195456	415.7	319
EOG09261IEH	Complete	scaffold_2	482940	484595	406.8	329
EOG09261IEV	Complete	scaffold_4	346384	347772	297.4	399
EOG09261IFQ	Complete	scaffold_23	43750	45951	437.8	597
EOG09261IOS	Complete	scaffold_14	109015	110916	604.0	388
EOG09261J0P	Complete	scaffold_10	30505	32223	939.0	494
EOG09261JCQ	Complete	scaffold_10	15785	17491	521.5	356
EOG09261JR0	Complete	scaffold_3	884675	886157	384.9	307
EOG09261JUE	Complete	scaffold_15	304224	305960	799.3	460
EOG09261JVS	Complete	scaffold_5	617185	618840	357.0	313
EOG09261JWS	Complete	scaffold_1	911601	913367	500.7	379
EOG09261K9J	Complete	scaffold_8	415534	417285	332.3	392
EOG09261KHB	Complete	scaffold_5	487585	489138	985.2	455
EOG09261KRX	Missing
EOG09261KZ6	Duplicated	scaffold_14	325706	327379	379.1	288
EOG09261KZ6	Duplicated	scaffold_9	198181	199938	407.9	262
EOG09261L4M	Complete	scaffold_6	114295	116112	609.6	486
EOG09261LEU	Complete	scaffold_9	44406	46238	333.1	274
EOG09261LPY	Complete	scaffold_24	54749	56146	428.7	279
EOG09261LV7	Complete	scaffold_10	277478	279553	358.3	442
EOG09261M4S	Complete	scaffold_18	228228	229718	395.5	329
EOG09261M78	Complete	scaffold_6	79007	80548	564.0	399
EOG09261MG9	Complete	scaffold_6	645412	646992	680.2	396
EOG09261MMR	Complete	scaffold_3	465526	467067	416.1	371
EOG09261MOX	Complete	scaffold_1	957347	959266	418.0	542
EOG09261MPU	Complete	scaffold_2	641622	643070	578.0	342
EOG09261N20	Complete	scaffold_3	230570	232893	180.5	279
EOG09261N2L	Complete	scaffold_3	85068	86552	276.2	285
EOG09261N64	Complete	scaffold_7	588050	589564	733.1	433
EOG09261NLR	Complete	scaffold_1	890864	892540	761.6	434
EOG09261NLY	Complete	scaffold_5	710575	712233	711.2	447
EOG09261NW2	Complete	scaffold_2	318347	320929	915.9	617
