EOG092605VU	Complete	evm.model.scaffold_4.28	269.7	737
EOG092605ZA	Complete	evm.model.scaffold_14.26	258.6	669
EOG092606AD	Complete	evm.model.scaffold_1.165	191.8	246
EOG092606AJ	Complete	evm.model.scaffold_6.99	963.1	809
EOG092606CY	Complete	evm.model.scaffold_15.12	1017.6	1139
EOG092606O3	Complete	evm.model.scaffold_3.110	906.1	700
EOG092606UX	Complete	evm.model.scaffold_11.40	759.3	914
EOG092606WZ	Complete	evm.model.scaffold_8.24	962.0	1252
EOG0926071Q	Complete	evm.model.scaffold_2.26	720.5	968
EOG0926073O	Complete	evm.model.scaffold_8.63	1416.2	944
EOG0926074Y	Complete	evm.model.scaffold_1.22	1436.1	949
EOG09260779	Complete	evm.model.scaffold_5.105	954.5	1078
EOG0926077L	Complete	evm.model.scaffold_1.144	254.6	468
EOG0926079Q	Complete	evm.model.scaffold_4.61	1118.6	893
EOG092607OQ	Complete	evm.model.scaffold_6.18	630.5	903
EOG092607QZ	Complete	evm.model.scaffold_3.22	1028.6	723
EOG092607ZS	Complete	evm.model.scaffold_11.52	1274.4	970
EOG092608AE	Complete	evm.model.scaffold_4.90	1001.9	1067
EOG092608AV	Complete	evm.model.scaffold_5.57	900.4	844
EOG092608C4	Complete	evm.model.scaffold_3.62	1661.0	1024
EOG092608GK	Missing
EOG092608L0	Complete	evm.model.scaffold_6.51	1542.6	911
EOG092608RH	Complete	evm.model.scaffold_4.78	573.3	940
EOG092608T8	Missing
EOG092608WI	Complete	evm.model.scaffold_2.105	533.2	519
EOG092608WU	Complete	evm.model.scaffold_2.94	477.9	755
EOG092608ZS	Missing
EOG0926092K	Complete	evm.model.scaffold_7.5	1598.5	912
EOG09260931	Complete	evm.model.scaffold_5.67	413.1	510
EOG092609JB	Complete	evm.model.scaffold_5.51	780.0	676
EOG092609O9	Missing
EOG092609RF	Complete	evm.model.scaffold_12.32	1299.8	974
EOG092609YT	Complete	evm.model.scaffold_1.110	811.2	681
EOG09260A27	Complete	evm.model.scaffold_3.78	730.4	540
EOG09260A6Q	Complete	evm.model.scaffold_9.49	643.8	707
EOG09260A98	Complete	evm.model.scaffold_1.9	695.9	854
EOG09260ABY	Complete	evm.model.scaffold_3.99	1488.9	955
EOG09260AEC	Complete	evm.model.scaffold_3.79	624.7	469
EOG09260APA	Missing
EOG09260AQB	Complete	evm.model.scaffold_2.31	1289.3	792
EOG09260AZA	Complete	evm.model.scaffold_13.6	1531.6	844
EOG09260AZK	Complete	evm.model.scaffold_5.55	757.8	677
EOG09260AZM	Complete	evm.model.scaffold_13.21	1389.5	823
EOG09260B3H	Complete	evm.model.scaffold_3.107	614.7	449
EOG09260B3X	Complete	evm.model.scaffold_7.58	945.7	677
EOG09260B65	Complete	evm.model.scaffold_10.5	472.6	713
EOG09260BFE	Complete	evm.model.scaffold_8.64	374.4	482
EOG09260BL6	Complete	evm.model.scaffold_3.112	573.8	537
EOG09260BRA	Complete	evm.model.scaffold_3.11	614.3	385
EOG09260BSW	Complete	evm.model.scaffold_8.47	988.9	671
EOG09260BYL	Complete	evm.model.scaffold_6.20	1014.8	560
EOG09260BZ0	Complete	evm.model.scaffold_12.23	698.1	707
EOG09260C2V	Complete	evm.model.scaffold_16.4	633.9	691
EOG09260C5W	Complete	evm.model.scaffold_9.2	879.4	1170
EOG09260CKC	Complete	evm.model.scaffold_1.1	681.4	663
EOG09260CMZ	Complete	evm.model.scaffold_3.59	519.6	637
EOG09260DBG	Complete	evm.model.scaffold_6.66	1218.2	772
EOG09260DFH	Complete	evm.model.scaffold_2.14	874.4	821
EOG09260DFJ	Complete	evm.model.scaffold_13.23	437.1	591
EOG09260DP1	Complete	evm.model.scaffold_1.74	1093.6	771
EOG09260DUR	Complete	evm.model.scaffold_5.84	486.5	501
EOG09260DUW	Complete	evm.model.scaffold_5.33	601.6	689
EOG09260DXP	Complete	evm.model.scaffold_1.112	895.1	752
EOG09260E2O	Complete	evm.model.scaffold_14.23	1105.1	685
EOG09260E8K	Complete	evm.model.scaffold_1.5	1076.0	814
EOG09260EAZ	Complete	evm.model.scaffold_2.3	626.5	834
EOG09260EE7	Complete	evm.model.scaffold_4.39	963.4	714
EOG09260EOI	Complete	evm.model.scaffold_16.13	370.8	794
EOG09260EPQ	Complete	evm.model.scaffold_2.18	892.2	622
EOG09260EPS	Complete	evm.model.scaffold_10.69	151.9	368
EOG09260EQD	Complete	evm.model.scaffold_1.69	278.0	399
EOG09260ERO	Complete	evm.model.scaffold_10.3	1480.6	883
EOG09260ETR	Complete	evm.model.scaffold_8.53	1413.3	833
EOG09260EZT	Complete	evm.model.scaffold_3.82	549.5	551
EOG09260FFP	Complete	evm.model.scaffold_4.11	258.2	185
EOG09260FKU	Complete	evm.model.scaffold_4.38	229.1	326
EOG09260FL2	Complete	evm.model.scaffold_5.49	602.1	692
EOG09260FMW	Complete	evm.model.scaffold_4.85	1109.5	704
EOG09260FPA	Complete	evm.model.scaffold_11.38	757.2	777
EOG09260FX0	Complete	evm.model.scaffold_3.67	673.4	789
EOG09260FZZ	Complete	evm.model.scaffold_6.79	543.2	685
EOG09260GF5	Complete	evm.model.scaffold_5.6	739.1	1018
EOG09260GIX	Complete	evm.model.scaffold_5.1	430.4	455
EOG09260GKG	Complete	evm.model.scaffold_1.103	1181.9	796
EOG09260GOF	Complete	evm.model.scaffold_9.62	432.7	336
EOG09260GR8	Complete	evm.model.scaffold_4.18	389.1	575
EOG09260H6E	Complete	evm.model.scaffold_6.49	309.2	262
EOG09260H81	Complete	evm.model.scaffold_8.17	414.1	608
EOG09260HMA	Complete	evm.model.scaffold_4.71	1104.1	781
EOG09260HPO	Complete	evm.model.scaffold_2.102	1312.1	789
EOG09260HS3	Complete	evm.model.scaffold_4.40	602.4	749
EOG09260HSP	Complete	evm.model.scaffold_13.3	1067.6	597
EOG09260IU8	Complete	evm.model.scaffold_3.4	355.4	596
EOG09260J53	Complete	evm.model.scaffold_9.73	909.5	589
EOG09260J8F	Complete	evm.model.scaffold_8.31	696.5	460
EOG09260J97	Complete	evm.model.scaffold_1.42	645.5	528
EOG09260JDM	Complete	evm.model.scaffold_2.40	323.2	300
EOG09260JED	Complete	evm.model.scaffold_12.11	1116.3	739
EOG09260JJW	Missing
EOG09260JNY	Complete	evm.model.scaffold_6.94	260.5	394
EOG09260JO5	Complete	evm.model.scaffold_4.79	971.5	823
EOG09260JPV	Complete	evm.model.scaffold_10.32	566.1	647
EOG09260JT9	Complete	evm.model.scaffold_3.16	1151.2	686
EOG09260JTZ	Complete	evm.model.scaffold_8.14	1031.6	783
EOG09260K24	Complete	evm.model.scaffold_2.107	732.0	587
EOG09260K29	Complete	evm.model.scaffold_4.74	324.2	275
EOG09260K4B	Complete	evm.model.scaffold_3.72	697.5	521
EOG09260K4V	Complete	evm.model.scaffold_3.13	974.9	767
EOG09260K5F	Complete	evm.model.scaffold_13.18	465.0	586
EOG09260KCB	Complete	evm.model.scaffold_8.71	338.2	454
EOG09260KCW	Complete	evm.model.scaffold_9.39	986.5	570
EOG09260KDB	Complete	evm.model.scaffold_10.15	947.8	737
EOG09260KGS	Complete	evm.model.scaffold_10.42	394.5	564
EOG09260KIY	Complete	evm.model.scaffold_13.22	546.3	364
EOG09260KM4	Complete	evm.model.scaffold_6.52	242.7	252
EOG09260KNI	Complete	evm.model.scaffold_6.80	310.3	289
EOG09260KNR	Complete	evm.model.scaffold_10.57	558.9	443
EOG09260KUC	Complete	evm.model.scaffold_2.77	833.0	571
EOG09260KWP	Complete	evm.model.scaffold_8.2	730.3	536
EOG09260LBU	Complete	evm.model.scaffold_11.37	1076.9	660
EOG09260LI6	Complete	evm.model.scaffold_14.28	694.7	667
EOG09260LJ8	Complete	evm.model.scaffold_8.21	510.2	479
EOG09260LRX	Complete	evm.model.scaffold_1.122	532.1	571
EOG09260LS9	Complete	evm.model.scaffold_16.16	370.0	238
EOG09260LVD	Complete	evm.model.scaffold_6.32	210.0	324
EOG09260M44	Complete	evm.model.scaffold_11.3	325.3	605
EOG09260M87	Complete	evm.model.scaffold_4.80	739.4	569
EOG09260MBW	Complete	evm.model.scaffold_4.36	405.7	480
EOG09260MRU	Complete	evm.model.scaffold_2.34	935.9	625
EOG09260N2T	Complete	evm.model.scaffold_6.45	386.8	528
EOG09260N53	Complete	evm.model.scaffold_1.3	545.8	524
EOG09260NAN	Complete	evm.model.scaffold_4.26	191.0	363
EOG09260NC6	Complete	evm.model.scaffold_7.27	868.9	553
EOG09260NE0	Complete	evm.model.scaffold_5.20	119.4	136
EOG09260NHB	Complete	evm.model.scaffold_6.74	305.7	677
EOG09260NHN	Complete	evm.model.scaffold_7.1	1155.6	791
EOG09260NJW	Complete	evm.model.scaffold_13.16	979.0	718
EOG09260NNR	Complete	evm.model.scaffold_7.35	904.4	546
EOG09260NWN	Complete	evm.model.scaffold_1.12	759.8	717
EOG09260NXC	Complete	evm.model.scaffold_6.29	583.0	549
EOG09260NXJ	Complete	evm.model.scaffold_9.3	604.6	674
EOG09260NY2	Complete	evm.model.scaffold_3.6	439.9	560
EOG09260NZ8	Complete	evm.model.scaffold_2.37	529.7	387
EOG09260OCI	Complete	evm.model.scaffold_1.36	258.9	443
EOG09260OE9	Complete	evm.model.scaffold_4.56	530.4	748
EOG09260OLB	Complete	evm.model.scaffold_8.62	263.3	277
EOG09260OM6	Complete	evm.model.scaffold_15.16	1069.0	672
EOG09260OQ8	Complete	evm.model.scaffold_3.5	854.9	724
EOG09260OZU	Complete	evm.model.scaffold_6.86	541.2	897
EOG09260P2K	Complete	evm.model.scaffold_12.24	561.5	547
EOG09260P5R	Complete	evm.model.scaffold_11.31	304.0	205
EOG09260PI1	Complete	evm.model.scaffold_6.54	389.7	433
EOG09260PJ9	Complete	evm.model.scaffold_1.54	394.7	306
EOG09260QNB	Complete	evm.model.scaffold_8.69	658.2	581
EOG09260QVP	Complete	evm.model.scaffold_14.3	282.9	349
EOG09260R84	Complete	evm.model.scaffold_13.24	247.1	370
EOG09260R9L	Complete	evm.model.scaffold_4.4	282.3	410
EOG09260RGH	Complete	evm.model.scaffold_7.51	605.9	517
EOG09260RNZ	Complete	evm.model.scaffold_6.65	375.8	526
EOG09260RRC	Complete	evm.model.scaffold_4.63	848.9	580
EOG09260RRN	Complete	evm.model.scaffold_7.14	1188.5	746
EOG09260RS7	Complete	evm.model.scaffold_1.98	578.0	504
EOG09260RVQ	Complete	evm.model.scaffold_8.56	338.4	439
EOG09260S2Z	Complete	evm.model.scaffold_5.92	418.1	571
EOG09260S3L	Complete	evm.model.scaffold_14.25	326.2	417
EOG09260S5R	Complete	evm.model.scaffold_10.46	506.2	414
EOG09260SAH	Complete	evm.model.scaffold_7.39	491.1	486
EOG09260SIZ	Complete	evm.model.scaffold_12.18	791.0	572
EOG09260SJV	Complete	evm.model.scaffold_4.84	807.3	689
EOG09260SL3	Complete	evm.model.scaffold_3.53	1064.4	597
EOG09260SR2	Complete	evm.model.scaffold_13.5	511.2	697
EOG09260SRF	Complete	evm.model.scaffold_10.26	1098.7	605
EOG09260T28	Complete	evm.model.scaffold_9.9	693.9	627
EOG09260T4S	Complete	evm.model.scaffold_5.17	542.9	482
EOG09260TDY	Complete	evm.model.scaffold_1.126	224.0	358
EOG09260THV	Complete	evm.model.scaffold_3.33	406.2	307
EOG09260TLW	Complete	evm.model.scaffold_3.103	701.9	562
EOG09260TPT	Complete	evm.model.scaffold_8.35	327.7	382
EOG09260TUT	Complete	evm.model.scaffold_3.109	760.7	465
EOG09260TVA	Complete	evm.model.scaffold_3.50	1054.9	593
EOG09260TWS	Missing
EOG09260U6R	Complete	evm.model.scaffold_7.16	700.4	574
EOG09260UA2	Complete	evm.model.scaffold_7.47	596.0	395
EOG09260UJK	Complete	evm.model.scaffold_3.25	292.9	380
EOG09260UXC	Complete	evm.model.scaffold_8.5	527.8	515
EOG09260V5Q	Complete	evm.model.scaffold_14.2	920.6	650
EOG09260V8Q	Complete	evm.model.scaffold_11.49	312.2	309
EOG09260VCG	Complete	evm.model.scaffold_5.95	277.9	281
EOG09260VEY	Complete	evm.model.scaffold_1.121	422.8	512
EOG09260VHV	Complete	evm.model.scaffold_3.108	505.2	547
EOG09260VTA	Complete	evm.model.scaffold_4.22	744.0	494
EOG09260VTN	Complete	evm.model.scaffold_8.1	686.9	468
EOG09260VYK	Complete	evm.model.scaffold_10.55	647.0	446
EOG09260W52	Complete	evm.model.scaffold_6.38	400.5	472
EOG09260W8D	Complete	evm.model.scaffold_1.75	645.1	608
EOG09260W9L	Complete	evm.model.scaffold_9.4	248.1	192
EOG09260WCZ	Complete	evm.model.scaffold_1.56	397.9	543
EOG09260WG2	Complete	evm.model.scaffold_8.38	579.1	528
EOG09260WGT	Complete	evm.model.scaffold_16.9	619.6	441
EOG09260WU6	Complete	evm.model.scaffold_7.2	364.9	369
EOG09260WUA	Complete	evm.model.scaffold_6.2	322.6	391
EOG09260WUS	Complete	evm.model.scaffold_4.41	560.7	668
EOG09260WYQ	Complete	evm.model.scaffold_2.66	925.8	616
EOG09260XH5	Complete	evm.model.scaffold_2.27	515.0	403
EOG09260XL0	Complete	evm.model.scaffold_4.51	624.3	487
EOG09260XMI	Complete	evm.model.scaffold_12.26	544.3	542
EOG09260XOG	Complete	evm.model.scaffold_3.49	1012.4	587
EOG09260XQV	Complete	evm.model.scaffold_5.50	536.3	444
EOG09260XSR	Complete	evm.model.scaffold_7.11	256.3	331
EOG09260Y2Q	Complete	evm.model.scaffold_5.87	423.3	328
EOG09260YMF	Complete	evm.model.scaffold_9.35	837.4	570
EOG09260Z3X	Complete	evm.model.scaffold_1.66	784.2	459
EOG09260Z5E	Complete	evm.model.scaffold_2.62	683.8	732
EOG09260ZG2	Complete	evm.model.scaffold_11.28	507.2	427
EOG09260ZWU	Complete	evm.model.scaffold_11.53	1142.5	621
EOG09261031	Complete	evm.model.scaffold_3.105	412.5	342
EOG092610KH	Complete	evm.model.scaffold_8.85	681.3	445
EOG092610LP	Complete	evm.model.scaffold_12.20	988.6	571
EOG092610LQ	Complete	evm.model.scaffold_1.44	342.9	246
EOG092610QT	Complete	evm.model.scaffold_5.106	326.2	386
EOG092610TN	Complete	evm.model.scaffold_2.65	668.8	616
EOG092610VI	Complete	evm.model.scaffold_6.55	1268.1	1013
EOG092610ZY	Complete	evm.model.scaffold_16.5	1128.1	861
EOG09261127	Complete	evm.model.scaffold_1.72	821.2	437
EOG0926112A	Complete	evm.model.scaffold_7.26	701.7	812
EOG09261145	Missing
EOG0926115P	Complete	evm.model.scaffold_7.73	248.6	327
EOG0926115V	Complete	evm.model.scaffold_1.50	145.5	201
EOG092611G7	Complete	evm.model.scaffold_8.26	655.1	520
EOG092611HB	Complete	evm.model.scaffold_6.7	376.3	302
EOG09261225	Complete	evm.model.scaffold_1.13	939.8	504
EOG0926129I	Complete	evm.model.scaffold_4.33	518.0	469
EOG092612AK	Complete	evm.model.scaffold_9.37	412.0	493
EOG092612CC	Complete	evm.model.scaffold_4.68	298.3	219
EOG092612J3	Complete	evm.model.scaffold_9.23	266.0	430
EOG092612LP	Complete	evm.model.scaffold_6.36	770.9	528
EOG092612MY	Complete	evm.model.scaffold_4.5	731.9	711
EOG092612XD	Complete	evm.model.scaffold_1.64	943.3	894
EOG0926131E	Complete	evm.model.scaffold_2.72	537.2	280
EOG0926133I	Complete	evm.model.scaffold_16.1	742.1	511
EOG0926137U	Complete	evm.model.scaffold_4.53	697.3	602
EOG092613QA	Complete	evm.model.scaffold_3.104	405.5	339
EOG092613R2	Complete	evm.model.scaffold_6.98	576.1	529
EOG092613S3	Complete	evm.model.scaffold_12.30	407.8	298
EOG092613UB	Complete	evm.model.scaffold_6.67	560.1	403
EOG09261404	Complete	evm.model.scaffold_7.17	489.7	457
EOG0926140Q	Complete	evm.model.scaffold_1.78	928.3	528
EOG0926142H	Complete	evm.model.scaffold_3.61	499.4	445
EOG0926142Y	Missing
EOG0926146A	Complete	evm.model.scaffold_15.5	715.7	525
EOG09261476	Complete	evm.model.scaffold_7.28	441.1	425
EOG092614DJ	Complete	evm.model.scaffold_5.53	354.2	309
EOG092614E6	Complete	evm.model.scaffold_11.25	873.9	479
EOG092614O9	Complete	evm.model.scaffold_13.30	645.0	520
EOG092614UB	Complete	evm.model.scaffold_4.20	427.9	319
EOG092614ZG	Complete	evm.model.scaffold_12.4	331.1	345
EOG0926158Y	Complete	evm.model.scaffold_2.36	394.8	376
EOG092615CC	Complete	evm.model.scaffold_1.18	641.7	459
EOG092615IE	Complete	evm.model.scaffold_6.64	633.3	532
EOG092615SM	Complete	evm.model.scaffold_1.38	672.4	583
EOG092615Y4	Complete	evm.model.scaffold_12.35	563.2	383
EOG09261660	Complete	evm.model.scaffold_10.20	428.4	413
EOG09261666	Complete	evm.model.scaffold_1.24	386.2	445
EOG092616QN	Complete	evm.model.scaffold_6.100	622.8	547
EOG092616YZ	Missing
EOG09261727	Complete	evm.model.scaffold_8.75	343.6	663
EOG092617AN	Complete	evm.model.scaffold_5.13	1228.0	803
EOG092617RN	Missing
EOG092617RY	Complete	evm.model.scaffold_6.93	244.9	346
EOG092617S2	Complete	evm.model.scaffold_10.48	532.2	490
EOG09261801	Complete	evm.model.scaffold_1.147	330.0	336
EOG092618J9	Complete	evm.model.scaffold_5.12	380.5	376
EOG092618M2	Complete	evm.model.scaffold_5.66	341.3	288
EOG092618UZ	Complete	evm.model.scaffold_13.2	221.3	277
EOG0926195C	Complete	evm.model.scaffold_1.99	215.3	325
EOG092619EA	Complete	evm.model.scaffold_2.106	675.8	440
EOG092619GP	Complete	evm.model.scaffold_4.30	391.4	382
EOG092619L1	Complete	evm.model.scaffold_6.46	414.8	402
EOG092619MJ	Complete	evm.model.scaffold_1.94	585.1	467
EOG092619NK	Complete	evm.model.scaffold_5.41	897.5	546
EOG092619RJ	Missing
EOG092619VG	Complete	evm.model.scaffold_10.41	369.1	404
EOG09261A3K	Complete	evm.model.scaffold_8.27	977.0	755
EOG09261ABB	Complete	evm.model.scaffold_9.65	492.2	424
EOG09261ACJ	Complete	evm.model.scaffold_6.50	253.8	437
EOG09261AH9	Complete	evm.model.scaffold_16.10	634.3	490
EOG09261AMX	Missing
EOG09261B14	Complete	evm.model.scaffold_9.6	445.9	444
EOG09261B18	Complete	evm.model.scaffold_1.39	498.5	812
EOG09261B3Q	Complete	evm.model.scaffold_10.1	454.7	467
EOG09261B6Y	Complete	evm.model.scaffold_14.22	666.3	410
EOG09261BP0	Complete	evm.model.scaffold_9.25	396.8	394
EOG09261BPJ	Complete	evm.model.scaffold_9.40	437.2	465
EOG09261C0G	Complete	evm.model.scaffold_15.1	551.5	555
EOG09261CM0	Complete	evm.model.scaffold_1.125	518.1	525
EOG09261CQG	Complete	evm.model.scaffold_12.8	635.8	508
EOG09261CWO	Complete	evm.model.scaffold_11.51	325.6	446
EOG09261CXQ	Complete	evm.model.scaffold_6.73	353.8	378
EOG09261D4D	Complete	evm.model.scaffold_2.55	533.6	386
EOG09261DG0	Complete	evm.model.scaffold_1.130	210.5	245
EOG09261DGU	Complete	evm.model.scaffold_9.19	652.9	502
EOG09261DHR	Complete	evm.model.scaffold_12.9	867.9	526
EOG09261DJC	Complete	evm.model.scaffold_11.16	237.2	331
EOG09261DRB	Complete	evm.model.scaffold_4.3	168.7	263
EOG09261DW8	Complete	evm.model.scaffold_4.46	541.7	423
EOG09261EAB	Complete	evm.model.scaffold_11.8	489.3	333
EOG09261EM7	Complete	evm.model.scaffold_8.91	317.0	325
EOG09261EMF	Complete	evm.model.scaffold_1.90	245.8	270
EOG09261EU7	Complete	evm.model.scaffold_9.17	338.8	256
EOG09261EY9	Complete	evm.model.scaffold_2.85	473.1	486
EOG09261F73	Complete	evm.model.scaffold_6.95	797.2	412
EOG09261F9G	Complete	evm.model.scaffold_9.53	174.7	138
EOG09261FAB	Complete	evm.model.scaffold_4.31	185.4	225
EOG09261FAX	Complete	evm.model.scaffold_1.133	417.5	437
EOG09261FH7	Missing
EOG09261FM4	Complete	evm.model.scaffold_8.36	397.9	390
EOG09261G1Y	Missing
EOG09261G4Z	Missing
EOG09261G92	Complete	evm.model.scaffold_2.86	304.7	219
EOG09261H5E	Complete	evm.model.scaffold_1.77	477.8	375
EOG09261HB6	Complete	evm.model.scaffold_10.43	407.4	302
EOG09261HM3	Complete	evm.model.scaffold_9.55	880.5	483
EOG09261HQU	Complete	evm.model.scaffold_6.59	190.9	256
EOG09261HZD	Complete	evm.model.scaffold_3.91	502.4	392
EOG09261I0F	Complete	evm.model.scaffold_8.68	336.1	323
EOG09261I1G	Complete	evm.model.scaffold_4.69	419.7	410
EOG09261I1I	Complete	evm.model.scaffold_4.66	520.6	530
EOG09261I8J	Complete	evm.model.scaffold_6.75	364.8	368
EOG09261IBJ	Complete	evm.model.scaffold_9.22	512.1	494
EOG09261ICI	Complete	evm.model.scaffold_14.12	415.3	318
EOG09261IEH	Complete	evm.model.scaffold_2.56	405.8	329
EOG09261IEV	Complete	evm.model.scaffold_5.59	298.6	399
EOG09261IFQ	Complete	evm.model.scaffold_11.4	436.4	597
EOG09261IOS	Complete	evm.model.scaffold_1.156	604.0	388
EOG09261J0P	Complete	evm.model.scaffold_4.58	939.0	494
EOG09261JCQ	Complete	evm.model.scaffold_4.57	521.5	356
EOG09261JR0	Complete	evm.model.scaffold_6.1	384.9	307
EOG09261JUE	Complete	evm.model.scaffold_11.13	800.0	462
EOG09261JVS	Complete	evm.model.scaffold_7.55	357.0	313
EOG09261JWS	Complete	evm.model.scaffold_1.104	501.7	379
EOG09261K9J	Complete	evm.model.scaffold_10.51	332.3	416
EOG09261KHB	Complete	evm.model.scaffold_7.38	985.2	455
EOG09261KRX	Missing
EOG09261KZ6	Missing
EOG09261L4M	Complete	evm.model.scaffold_3.73	610.4	488
EOG09261LEU	Complete	evm.model.scaffold_12.33	332.7	274
EOG09261LPY	Complete	evm.model.scaffold_8.3	428.7	279
EOG09261LV7	Complete	evm.model.scaffold_4.82	358.3	442
EOG09261M4S	Complete	evm.model.scaffold_3.87	395.9	329
EOG09261M78	Complete	evm.model.scaffold_3.77	563.0	399
EOG09261MG9	Complete	evm.model.scaffold_3.19	680.2	396
EOG09261MMR	Complete	evm.model.scaffold_6.47	416.1	371
EOG09261MOX	Complete	evm.model.scaffold_1.109	419.2	542
EOG09261MPU	Complete	evm.model.scaffold_2.44	577.9	342
EOG09261N20	Complete	evm.model.scaffold_6.72	182.8	279
EOG09261N2L	Complete	evm.model.scaffold_6.92	275.3	285
EOG09261N64	Complete	evm.model.scaffold_8.29	729.7	433
EOG09261NLR	Complete	evm.model.scaffold_1.100	763.7	454
EOG09261NLY	Complete	evm.model.scaffold_7.63	711.2	447
EOG09261NW2	Complete	evm.model.scaffold_2.80	914.7	617
EOG09261O4Y	Complete	evm.model.scaffold_11.35	609.6	390
EOG09261O7R	Complete	evm.model.scaffold_13.10	147.1	256
EOG09261OIA	Complete	evm.model.scaffold_2.29	684.8	561
EOG09261OIF	Complete	evm.model.scaffold_15.22	655.5	412
EOG09261OKK	Complete	evm.model.scaffold_4.48	391.3	299
EOG09261OLD	Complete	evm.model.scaffold_10.2	650.2	408
EOG09261ONU	Complete	evm.model.scaffold_3.95	173.2	151
EOG09261OSU	Complete	evm.model.scaffold_8.42	748.7	435
EOG09261OXD	Complete	evm.model.scaffold_10.12	394.1	527
EOG09261OXV	Complete	evm.model.scaffold_6.31	711.2	804
EOG09261P7G	Complete	evm.model.scaffold_8.30	288.4	295
EOG09261PJZ	Complete	evm.model.scaffold_6.21	239.0	151
EOG09261PNZ	Complete	evm.model.scaffold_9.34	404.3	352
EOG09261PUF	Complete	evm.model.scaffold_1.88	754.3	413
EOG09261Q18	Complete	evm.model.scaffold_5.38	444.3	390
EOG09261Q5L	Complete	evm.model.scaffold_10.44	303.8	312
EOG09261QR5	Complete	evm.model.scaffold_5.74	429.3	405
EOG09261QR8	Complete	evm.model.scaffold_5.34	427.0	356
EOG09261QXC	Missing
EOG09261QYO	Complete	evm.model.scaffold_12.19	514.8	414
EOG09261RFF	Complete	evm.model.scaffold_7.34	556.7	334
EOG09261RU1	Complete	evm.model.scaffold_15.10	624.0	343
EOG09261RWJ	Complete	evm.model.scaffold_7.54	847.8	460
EOG09261RWU	Complete	evm.model.scaffold_5.94	401.2	356
