YDR135C	1516	31	1514	scaffold_1	2798491	2445707	2450185	44.6	1534	0.0e+00	3007	0.2	2
YDR406W	1530	33	1526	scaffold_1	2798491	1298193	1302566	55.5	1498	0.0e+00	4197	0.2	3
YDR406W	1530	171	1426	scaffold_1	2798491	2786512	2782844	22.7	1324	5.6e-42	451	0.1	-1
YLL048C	1662	14	1659	scaffold_1	2798491	987919	992793	50.8	1674	0.0e+00	4033	0.2	1
YLL048C	1662	365	1635	scaffold_1	2798491	2446496	2450161	33.0	1314	4.9e-179	1633	0.1	2
YOR328W	1565	16	1563	scaffold_1	2798491	1298157	1302560	51.5	1554	0.0e+00	4013	0.2	3
YOR328W	1565	938	1488	scaffold_1	2798491	2786455	2784827	22.4	577	3.4e-23	289	0.1	-1
YOR326W	1575	2	1567	scaffold_1	2798491	2689012	2684426	59.1	1571	0.0e+00	3925	0.2	-1
YGL008C	919	44	916	scaffold_1	2798491	526588	529200	85.3	873	0.0e+00	3791	0.1	1
YGL008C	919	78	730	scaffold_1	2798491	2011811	2013943	27.8	716	1.6e-60	611	0.1	2
YGL008C	919	48	768	scaffold_1	2798491	1350264	1347625	25.9	892	3.0e-51	531	0.1	-2
YGL008C	919	78	739	scaffold_1	2798491	770791	768200	20.5	881	7.4e-18	243	0.1	-1
YDR170C	2010	205	2007	scaffold_1	2798491	1961436	1956352	44.0	1843	0.0e+00	3767	0.2	-2
YPL036W	948	70	948	scaffold_1	2798491	526585	529209	82.7	879	0.0e+00	3691	0.1	1
YPL036W	948	107	759	scaffold_1	2798491	2011811	2013943	27.5	716	3.0e-59	600	0.1	2
YPL036W	948	111	745	scaffold_1	2798491	1350171	1347823	26.4	789	9.0e-48	501	0.1	-2
YPL036W	948	107	729	scaffold_1	2798491	770791	768329	20.3	831	8.2e-17	234	0.1	-1
YMR207C	2124	525	2087	scaffold_1	2798491	1855262	1860055	45.6	1610	0.0e+00	3557	0.2	2
YMR207C	2124	1	539	scaffold_1	2798491	1853668	1855305	68.6	547	1.6e-222	2008	0.1	1
YIL048W	1152	15	1146	scaffold_1	2798491	1834532	1831245	62.3	1145	0.0e+00	3528	0.1	-3
YIL048W	1152	199	962	scaffold_1	2798491	1350048	1347841	23.2	815	6.5e-14	209	0.1	-2
YLR410W	1147	182	1108	scaffold_1	2798491	539935	542718	70.8	933	0.0e+00	3489	0.1	1
YER070W	889	1	889	scaffold_1	2798491	1097718	1095115	74.6	890	0.0e+00	3488	0.1	-2
YBL004W	2494	1	2475	scaffold_1	2798491	1379406	1371811	31.3	2559	0.0e+00	3374	0.3	-2
YIL066C	870	1	870	scaffold_1	2798491	1097718	1095115	72.2	872	0.0e+00	3374	0.1	-2
YHL035C	1593	13	1587	scaffold_1	2798491	987916	992769	45.6	1646	0.0e+00	3374	0.2	1
YHL035C	1593	271	1571	scaffold_1	2798491	2446244	2450161	31.2	1364	1.5e-167	1534	0.1	2
YLR304C	779	1	774	scaffold_1	2798491	198799	201123	80.6	775	0.0e+00	3374	0.1	1
YBR084W	976	33	976	scaffold_1	2798491	2592397	2595237	67.3	950	0.0e+00	3236	0.1	1
YBR084W	976	43	317	scaffold_1	2798491	404364	405236	24.8	314	1.9e-13	205	0.0	3
YMR189W	1035	1	1030	scaffold_1	2798491	2757209	2754171	60.7	1039	0.0e+00	3170	0.1	-3
YIL143C	844	40	839	scaffold_1	2798491	1778815	1776386	77.0	820	0.0e+00	3126	0.1	-1
YLL015W	1560	2	1559	scaffold_1	2798491	2445629	2450182	44.7	1560	0.0e+00	3122	0.2	2
YLL015W	1560	18	1560	scaffold_1	2798491	2562265	2566659	41.8	1556	3.8e-309	2755	0.2	1
YGR204W	947	4	947	scaffold_1	2798491	2592406	2595237	64.7	953	0.0e+00	3098	0.1	1
YGL120C	768	45	749	scaffold_1	2798491	2513953	2516073	80.9	707	0.0e+00	3021	0.1	1
YGL120C	768	90	761	scaffold_1	2798491	1624089	1626062	44.6	675	1.7e-155	1430	0.1	3
YGL120C	768	84	760	scaffold_1	2798491	1785240	1783252	42.9	686	3.4e-140	1298	0.1	-2
YDR039C	1092	10	1086	scaffold_1	2798491	1350231	1347076	56.5	1094	0.0e+00	3005	0.1	-2
YDR039C	1092	8	894	scaffold_1	2798491	2011754	2014045	29.8	894	3.5e-92	884	0.1	2
YDR039C	1092	32	1030	scaffold_1	2798491	770818	767750	24.8	1114	2.8e-57	583	0.1	-1
YDR039C	1092	27	830	scaffold_1	2798491	526684	528570	25.5	809	2.8e-41	445	0.1	1
YDR039C	1092	143	831	scaffold_1	2798491	1833836	1831806	24.1	755	1.5e-18	249	0.1	-3
YDR040C	1092	10	1086	scaffold_1	2798491	1350231	1347076	56.6	1094	0.0e+00	3004	0.1	-2
YDR040C	1092	8	894	scaffold_1	2798491	2011754	2014045	29.9	894	1.8e-93	895	0.1	2
YDR040C	1092	45	1030	scaffold_1	2798491	770749	767750	24.9	1091	3.6e-57	582	0.1	-1
YDR040C	1092	27	830	scaffold_1	2798491	526684	528570	25.5	809	3.6e-41	444	0.1	1
YDR040C	1092	143	831	scaffold_1	2798491	1833836	1831806	24.1	755	1.9e-18	248	0.1	-3
YDR038C	1092	10	1084	scaffold_1	2798491	1350231	1347073	56.1	1092	0.0e+00	2998	0.1	-2
YDR038C	1092	8	894	scaffold_1	2798491	2011754	2014045	29.8	894	3.5e-92	884	0.1	2
YDR038C	1092	32	1030	scaffold_1	2798491	770818	767750	24.7	1114	1.4e-56	577	0.1	-1
YDR038C	1092	27	830	scaffold_1	2798491	526684	528570	25.5	809	2.8e-41	445	0.1	1
YDR038C	1092	143	831	scaffold_1	2798491	1833836	1831806	24.1	755	1.5e-18	249	0.1	-3
YFL036W	1352	106	1352	scaffold_1	2798491	1453747	1449992	48.3	1284	0.0e+00	2989	0.1	-1
YLR305C	1901	120	1901	scaffold_1	2798491	192795	187594	39.1	1812	0.0e+00	2949	0.2	-2
YLR305C	1901	1638	1898	scaffold_1	2798491	2108246	2109082	38.9	280	2.1e-44	472	0.0	2
YPL217C	1184	2	1118	scaffold_1	2798491	889231	892584	57.5	1141	0.0e+00	2926	0.1	1
YDL145C	1202	1	1199	scaffold_1	2798491	1116529	1120140	61.7	1210	0.0e+00	2860	0.1	1
YDL145C	1202	195	841	scaffold_1	2798491	894507	896492	22.9	680	2.9e-14	212	0.1	3
YLR087C	2959	4	2919	scaffold_1	2798491	2672944	2663966	27.2	3083	0.0e+00	2839	0.3	-1
YLR087C	2959	2892	2954	scaffold_1	2798491	2663948	2663760	54.0	63	6.1e-12	192	0.0	-3
YGL167C	951	2	940	scaffold_1	2798491	2011694	2014423	60.7	939	0.0e+00	2787	0.1	2
YGL167C	951	12	841	scaffold_1	2798491	1350288	1347574	29.0	928	2.9e-91	876	0.1	-2
YGL167C	951	43	864	scaffold_1	2798491	770824	767954	27.2	968	2.0e-71	705	0.1	-1
YGL167C	951	48	778	scaffold_1	2798491	526684	528642	25.3	736	1.6e-49	516	0.1	1
YGL167C	951	162	714	scaffold_1	2798491	1833848	1831935	23.1	649	1.8e-16	231	0.1	-3
YNL163C	1111	3	1111	scaffold_1	2798491	1434349	1437462	52.2	1123	1.1e-308	2751	0.1	1
YAL029C	1472	2	1418	scaffold_1	2798491	2689012	2684591	47.9	1493	2.3e-306	2731	0.2	-1
YML059C	1680	103	1680	scaffold_1	2798491	552681	556775	41.2	1611	5.2e-306	2728	0.1	3
YMR186W	706	4	706	scaffold_1	2798491	1644470	1646578	83.8	705	8.9e-306	2726	0.1	2
YPL006W	1171	17	1165	scaffold_1	2798491	873724	869990	47.4	1254	1.2e-305	2725	0.1	-1
YPL240C	710	3	710	scaffold_1	2798491	1644467	1646578	83.1	709	5.4e-303	2702	0.1	2
YLR409C	940	5	940	scaffold_1	2798491	539236	536447	56.4	942	1.1e-300	2682	0.1	-1
YLL026W	909	3	905	scaffold_1	2798491	197121	194455	60.7	903	1.1e-298	2665	0.1	-2
YAL035W	1003	402	1003	scaffold_1	2798491	1045735	1047540	83.9	602	6.4e-296	2641	0.1	1
YGL201C	1018	88	1013	scaffold_1	2798491	2070786	2073383	59.5	950	2.4e-295	2636	0.1	3
YGL006W	1174	32	1160	scaffold_1	2798491	770902	767591	51.7	1163	7.1e-295	2632	0.1	-1
YGL006W	1174	22	1036	scaffold_1	2798491	2011688	2014198	26.2	1025	4.1e-77	754	0.1	2
YGL006W	1174	25	996	scaffold_1	2798491	1350300	1347589	24.3	1029	2.4e-53	549	0.1	-2
YGL006W	1174	153	908	scaffold_1	2798491	526870	528552	22.3	761	2.6e-23	290	0.1	1
YGL006W	1174	608	928	scaffold_1	2798491	1832786	1831779	23.5	362	1.1e-08	164	0.0	-3
YBR114W	791	144	791	scaffold_1	2798491	1693455	1691500	75.0	652	7.3e-292	2606	0.1	-2
YBR114W	791	176	764	scaffold_1	2798491	714944	712863	21.2	720	4.3e-18	245	0.1	-3
YMR205C	960	9	813	scaffold_1	2798491	1496147	1498519	62.1	810	1.6e-291	2603	0.1	2
YMR205C	960	810	955	scaffold_1	2798491	1498509	1498940	48.6	146	1.1e-26	319	0.0	3
YJR138W	1585	108	1576	scaffold_1	2798491	341589	337486	38.6	1496	6.2e-291	2598	0.1	-2
YDR011W	1502	56	1495	scaffold_1	2798491	1298241	1302563	38.2	1461	6.4e-288	2572	0.2	3
YDR011W	1502	868	1448	scaffold_1	2798491	2786455	2784719	24.4	607	2.7e-28	333	0.1	-1
YGL245W	709	3	709	scaffold_1	2798491	2528887	2526728	66.8	731	1.5e-281	2517	0.1	-1
YPR074C	681	4	680	scaffold_1	2798491	1682270	1684297	68.4	678	2.4e-279	2498	0.1	2
YPL058C	1512	113	1468	scaffold_1	2798491	1298466	1302536	39.4	1373	5.4e-279	2495	0.1	3
YPL058C	1512	858	1402	scaffold_1	2798491	2786452	2784827	24.2	566	8.2e-25	303	0.1	-1
YPR019W	934	64	858	scaffold_1	2798491	1666473	1668845	63.0	811	1.7e-277	2482	0.1	3
YNR070W	1334	25	1331	scaffold_1	2798491	1298538	1302470	39.7	1327	3.6e-275	2462	0.1	3
YNR070W	1334	28	1186	scaffold_1	2798491	2786518	2783066	22.8	1231	3.6e-57	582	0.1	-1
YMR049C	808	98	808	scaffold_1	2798491	1881781	1883904	62.7	718	4.4e-273	2444	0.1	1
YGL150C	1490	457	1451	scaffold_1	2798491	715658	712836	57.4	1002	9.9e-273	2441	0.1	-3
YGL150C	1490	698	1460	scaffold_1	2798491	1018713	1017046	27.1	780	2.1e-49	515	0.1	-2
YKR001C	705	1	705	scaffold_1	2798491	2614450	2612390	72.1	705	1.3e-272	2440	0.1	-1
YER110C	1114	1	1114	scaffold_1	2798491	1324342	1321019	44.9	1117	2.3e-269	2412	0.1	-1
YER110C	1114	68	690	scaffold_1	2798491	443749	445602	21.6	644	1.0e-27	328	0.1	1
YBR117C	682	8	681	scaffold_1	2798491	1682282	1684297	65.9	675	3.3e-268	2402	0.1	2
YML035C	811	10	801	scaffold_1	2798491	2647186	2649552	60.0	798	2.8e-267	2394	0.1	1
YEL011W	705	7	701	scaffold_1	2798491	62483	64528	65.8	701	2.0e-265	2378	0.1	2
YPL012W	1229	11	1229	scaffold_1	2798491	2002497	1998904	42.4	1238	2.4e-263	2360	0.1	-2
YGL022W	719	8	719	scaffold_1	2798491	2309751	2307568	63.9	729	4.3e-260	2332	0.1	-2
YDL031W	996	120	985	scaffold_1	2798491	2064392	2066992	58.0	888	6.2e-259	2322	0.1	2
YDL031W	996	127	555	scaffold_1	2798491	1113300	1114418	33.5	430	8.1e-57	579	0.0	3
YDL031W	996	135	559	scaffold_1	2798491	1415899	1417020	27.6	435	2.6e-39	428	0.0	1
YDL031W	996	159	540	scaffold_1	2798491	1789941	1788832	21.8	413	1.0e-14	216	0.0	-2
YLR382C	895	29	895	scaffold_1	2798491	2385092	2382489	50.3	891	3.2e-255	2290	0.1	-3
YGL207W	1036	1	956	scaffold_1	2798491	2370291	2373119	51.3	971	6.0e-254	2279	0.1	3
YDL185W	1072	2	1072	scaffold_1	2798491	1144552	1142705	48.6	1071	1.1e-252	2268	0.1	-1
YER013W	1146	99	1131	scaffold_1	2798491	1623120	1626056	47.0	1057	2.8e-251	2256	0.1	3
YER013W	1146	369	1101	scaffold_1	2798491	1785510	1783348	44.7	738	4.9e-171	1564	0.1	-2
YER013W	1146	480	1099	scaffold_1	2798491	2514088	2516004	48.9	640	8.1e-166	1519	0.1	1
YLR389C	1028	52	999	scaffold_1	2798491	2332441	2335329	45.8	976	2.8e-251	2256	0.1	1
YMR308C	1090	1	1086	scaffold_1	2798491	443467	446805	43.9	1119	8.2e-251	2252	0.1	1
YMR308C	1090	1	1026	scaffold_1	2798491	1324351	1321244	20.9	1077	3.0e-19	255	0.1	-1
YMR217W	526	1	526	scaffold_1	2798491	359651	358071	81.6	527	2.4e-250	2248	0.1	-3
YDR074W	897	15	867	scaffold_1	2798491	100912	103308	52.9	858	3.1e-250	2247	0.1	1
YCR017C	954	1	952	scaffold_1	2798491	789008	786153	50.3	977	9.0e-250	2243	0.1	-3
YCL030C	800	65	794	scaffold_1	2798491	1702032	1704185	64.0	738	2.9e-248	2230	0.1	3
YHR020W	689	18	689	scaffold_1	2798491	1282763	1284754	63.0	676	9.3e-247	2217	0.1	2
YNL247W	768	21	764	scaffold_1	2798491	2342907	2345120	59.6	755	7.4e-244	2192	0.1	3
YBR118W	459	1	459	scaffold_1	2798491	2752575	2753954	89.3	460	8.2e-243	2183	0.0	3
YPR080W	459	1	459	scaffold_1	2798491	2752575	2753954	89.3	460	8.2e-243	2183	0.0	3
YNR031C	1580	80	1580	scaffold_1	2798491	1912824	1908400	35.9	1563	1.1e-239	2156	0.2	-2
YNR031C	1580	1272	1559	scaffold_1	2798491	1896495	1897280	29.8	305	6.9e-24	295	0.0	3
YNR031C	1580	1247	1562	scaffold_1	2798491	1241011	1240106	27.2	346	3.2e-21	272	0.0	-1
YNR031C	1580	1272	1500	scaffold_1	2798491	2067769	2068338	30.7	231	1.6e-20	266	0.0	1
YNR031C	1580	1249	1562	scaffold_1	2798491	1540226	1539315	22.7	321	1.5e-18	249	0.0	-3
YNR031C	1580	1262	1564	scaffold_1	2798491	2237951	2238850	26.0	342	2.6e-15	221	0.0	2
YOL090W	965	1	913	scaffold_1	2798491	2596878	2599547	49.2	922	1.9e-239	2154	0.1	3
YOL090W	965	268	879	scaffold_1	2798491	2098755	2096917	27.0	630	3.2e-45	479	0.1	-2
YCR073C	1332	151	1324	scaffold_1	2798491	1911885	1908424	39.1	1216	2.5e-239	2153	0.1	-2
YCR073C	1332	1040	1305	scaffold_1	2798491	655247	655966	33.5	266	1.7e-30	352	0.0	2
YCR073C	1332	1040	1311	scaffold_1	2798491	1896495	1897280	31.0	287	2.1e-25	308	0.0	3
YCR073C	1332	1034	1314	scaffold_1	2798491	1240954	1240106	28.6	311	6.9e-24	295	0.0	-1
YCR073C	1332	1017	1314	scaffold_1	2798491	1540226	1539315	24.8	319	3.9e-19	254	0.0	-3
YCR073C	1332	1034	1312	scaffold_1	2798491	1196839	1197639	25.4	291	6.7e-19	252	0.0	1
YMR089C	826	185	821	scaffold_1	2798491	2624862	2622949	66.5	642	5.5e-239	2150	0.1	-2
YMR089C	826	350	592	scaffold_1	2798491	649428	650153	43.0	244	2.4e-45	480	0.0	3
YNL325C	880	15	773	scaffold_1	2798491	2249210	2246835	54.8	796	1.4e-237	2138	0.1	-3
YJR016C	586	22	585	scaffold_1	2798491	2253293	2251557	70.5	579	8.8e-237	2131	0.1	-3
YNL267W	1067	20	1067	scaffold_1	2798491	2106059	2109091	44.0	1094	8.8e-237	2131	0.1	2
YNL267W	1067	792	1064	scaffold_1	2798491	188367	187603	39.1	274	3.8e-46	487	0.0	-2
YOR270C	841	11	822	scaffold_1	2798491	124191	121687	51.3	853	8.8e-237	2131	0.1	-2
YGR145W	708	1	708	scaffold_1	2798491	2043573	2041444	65.7	726	2.0e-236	2128	0.1	-2
YEL022W	1460	7	1402	scaffold_1	2798491	2202147	2197687	35.8	1511	7.4e-236	2123	0.2	-2
YKR097W	550	1	547	scaffold_1	2798491	2775424	2777091	69.2	556	4.1e-234	2108	0.1	1
YLR289W	646	18	645	scaffold_1	2798491	1821412	1823292	64.4	635	6.9e-234	2106	0.1	1
YMR290C	506	5	502	scaffold_1	2798491	660179	661645	81.9	498	1.1e-231	2087	0.1	2
YMR290C	506	11	449	scaffold_1	2798491	1113231	1114538	37.9	451	2.2e-62	627	0.0	3
YMR290C	506	28	382	scaffold_1	2798491	1415857	1416918	32.4	364	5.3e-40	434	0.0	1
YJL200C	790	35	790	scaffold_1	2798491	198919	201141	52.3	759	5.5e-231	2081	0.1	1
YHR019C	555	2	555	scaffold_1	2798491	1282259	1280610	71.3	557	1.4e-229	2069	0.1	-3
YHR019C	555	134	552	scaffold_1	2798491	1285218	1286528	29.1	447	1.0e-43	466	0.0	3
YHR019C	555	147	555	scaffold_1	2798491	1581667	1582965	28.5	439	5.8e-31	356	0.0	1
YNL192W	1132	168	1127	scaffold_1	2798491	1289398	1286639	44.6	984	1.3e-227	2052	0.1	-1
YJR143C	763	49	763	scaffold_1	2798491	1473025	1475166	55.1	721	3.7e-227	2048	0.1	1
YJR143C	763	39	739	scaffold_1	2798491	1103822	1105861	31.8	720	2.3e-80	782	0.1	2
YNL330C	434	21	433	scaffold_1	2798491	1634767	1633529	88.6	413	3.1e-226	2040	0.0	-1
YLL031C	1018	17	1018	scaffold_1	2798491	2109478	2112384	44.6	1022	1.0e-224	2027	0.1	1
YKL035W	500	2	500	scaffold_1	2798491	229646	231142	77.2	500	3.6e-222	2005	0.1	2
YGR240C	988	9	818	scaffold_1	2798491	1496150	1498516	49.2	821	9.1e-218	1967	0.1	2
YGR240C	988	814	975	scaffold_1	2798491	1498503	1498949	35.8	162	2.5e-21	273	0.0	3
YMR054W	891	10	885	scaffold_1	2798491	124191	121687	47.0	887	6.1e-214	1934	0.1	-2
YOL075C	1295	44	1290	scaffold_1	2798491	2786446	2782691	36.0	1287	8.8e-213	1924	0.1	-1
YOL075C	1295	55	1122	scaffold_1	2798491	1298643	1301912	24.8	1159	2.9e-54	557	0.1	3
YOL075C	1295	710	988	scaffold_1	2798491	989974	990789	24.9	289	1.0e-06	147	0.0	1
YER065C	558	8	558	scaffold_1	2798491	2031614	2033269	66.1	555	2.6e-212	1920	0.1	2
YDL131W	441	7	438	scaffold_1	2798491	1150624	1151907	82.9	434	3.5e-209	1893	0.0	1
YDL131W	441	1	423	scaffold_1	2798491	2177645	2178913	83.9	423	1.2e-206	1871	0.0	2
YDR023W	463	1	458	scaffold_1	2798491	2260695	2259316	77.4	460	3.5e-209	1893	0.0	-2
YDR023W	463	18	435	scaffold_1	2798491	1598527	1599735	28.5	428	9.6e-34	380	0.0	1
YNR001C	480	1	473	scaffold_1	2798491	782855	781461	76.4	474	4.5e-209	1892	0.0	-3
YJR031C	1409	3	1408	scaffold_1	2798491	2202168	2197624	33.8	1546	1.0e-208	1889	0.2	-2
YMR105C	570	1	570	scaffold_1	2798491	1885636	1883939	63.0	573	1.0e-208	1889	0.1	-1
YLL018C	558	19	558	scaffold_1	2798491	1581358	1582965	74.8	540	5.0e-208	1883	0.1	1
YLL018C	558	115	558	scaffold_1	2798491	1281863	1280610	25.8	461	1.3e-25	310	0.0	-3
YLL018C	558	246	553	scaffold_1	2798491	1285542	1286522	26.3	338	2.9e-22	281	0.0	3
YCL057W	713	23	712	scaffold_1	2798491	1175670	1173619	51.4	693	8.5e-208	1881	0.1	-2
YKL127W	571	8	571	scaffold_1	2798491	1885615	1883939	63.4	566	4.2e-207	1875	0.1	-1
YNR067C	1118	401	1116	scaffold_1	2798491	803003	805150	51.1	722	7.2e-207	1873	0.1	2
YGL099W	641	1	622	scaffold_1	2798491	904477	906435	58.6	662	1.2e-206	1871	0.1	1
YGL099W	641	141	497	scaffold_1	2798491	657829	656873	23.2	375	6.5e-06	140	0.0	-1
YER017C	762	124	748	scaffold_1	2798491	2624847	2623000	60.3	634	4.7e-206	1866	0.1	-2
YER017C	762	286	549	scaffold_1	2798491	649416	650189	39.2	265	3.2e-45	479	0.0	3
YGL137W	890	1	840	scaffold_1	2798491	894003	896441	55.1	842	6.1e-206	1865	0.1	3
YER086W	577	47	575	scaffold_1	2798491	1843365	1844927	64.8	529	1.0e-205	1863	0.1	3
YDL190C	962	34	952	scaffold_1	2798491	1136008	1133240	42.9	945	2.3e-205	1860	0.1	-1
YDR128W	1149	9	1142	scaffold_1	2798491	409095	412700	35.5	1269	2.3e-205	1860	0.1	3
YOR217W	862	104	858	scaffold_1	2798491	1893219	1895429	51.0	764	2.6e-204	1851	0.1	3
YKR103W	1219	7	1215	scaffold_1	2798491	987913	991752	35.4	1295	2.2e-203	1843	0.1	1
YKR103W	1219	246	1215	scaffold_1	2798491	2446247	2449210	26.2	1042	8.9e-80	777	0.1	2
YDL182W	429	7	425	scaffold_1	2798491	1150666	1151904	84.5	419	6.3e-203	1839	0.0	1
YDL182W	429	7	425	scaffold_1	2798491	2177705	2178940	83.1	419	3.8e-200	1815	0.0	2
YMR190C	1448	385	1350	scaffold_1	2798491	2762442	2759686	42.5	996	1.3e-200	1819	0.1	-2
YHR018C	464	7	462	scaffold_1	2798491	1280421	1279057	76.3	456	1.5e-199	1810	0.0	-2
YOL057W	712	1	712	scaffold_1	2798491	2047608	2049668	50.9	719	6.1e-198	1796	0.1	3
YDL060W	789	1	782	scaffold_1	2798491	2323529	2325814	49.7	790	1.4e-197	1793	0.1	2
YMR266W	954	24	904	scaffold_1	2798491	127907	130381	45.0	888	2.3e-197	1791	0.1	2
YMR266W	954	24	920	scaffold_1	2798491	50403	53054	37.0	899	2.5e-151	1394	0.1	3
YAL019W	1132	13	1124	scaffold_1	2798491	1019961	1017022	43.6	1121	7.5e-196	1778	0.1	-2
YAL019W	1132	562	1105	scaffold_1	2798491	714944	712827	28.5	724	1.4e-64	646	0.1	-3
YPR156C	623	5	617	scaffold_1	2798491	1573754	1571919	59.8	622	2.9e-195	1773	0.1	-3
YPR156C	623	152	622	scaffold_1	2798491	395094	396518	34.9	478	9.5e-66	656	0.1	3
YPR156C	623	168	608	scaffold_1	2798491	2196396	2195041	29.4	453	2.6e-39	428	0.0	-2
YDL160C	507	21	459	scaffold_1	2798491	1415830	1417161	75.6	446	3.7e-195	1772	0.0	1
YDL160C	507	47	411	scaffold_1	2798491	2256122	2257222	39.5	367	2.3e-72	713	0.0	2
YDL160C	507	30	406	scaffold_1	2798491	1113282	1114418	32.7	382	2.8e-49	514	0.0	3
YDL160C	507	68	391	scaffold_1	2798491	1789941	1788832	24.7	373	7.4e-18	243	0.0	-2
YHR092C	561	33	535	scaffold_1	2798491	2460093	2461583	66.2	503	8.3e-195	1769	0.1	3
YHR092C	561	82	546	scaffold_1	2798491	20796	19396	29.8	483	2.7e-44	471	0.1	-2
YHR092C	561	130	533	scaffold_1	2798491	11522	10329	26.6	413	1.5e-31	361	0.0	-3
YOL084W	992	5	992	scaffold_1	2798491	50385	53057	41.1	988	1.1e-194	1768	0.1	3
YOL084W	992	6	703	scaffold_1	2798491	127892	129928	38.6	700	9.7e-119	1113	0.1	2
YBL088C	2788	313	2788	scaffold_1	2798491	265123	257546	25.1	2618	1.4e-194	1767	0.3	-1
YBL088C	2788	2467	2697	scaffold_1	2798491	2108282	2108902	24.7	235	5.1e-11	184	0.0	2
YKR086W	1072	83	999	scaffold_1	2798491	1786089	1783315	44.5	949	5.4e-194	1762	0.1	-2
YKR086W	1072	342	977	scaffold_1	2798491	1624074	1625939	47.3	639	4.8e-158	1452	0.1	3
YKR086W	1072	310	986	scaffold_1	2798491	2513962	2516013	42.3	698	4.0e-149	1375	0.1	1
YLR378C	481	1	479	scaffold_1	2798491	376933	378366	70.4	479	9.2e-194	1760	0.1	1
YLR378C	481	1	448	scaffold_1	2798491	2586363	2585029	34.8	451	2.1e-60	610	0.0	-2
YKR039W	603	16	603	scaffold_1	2798491	596323	594551	59.9	593	1.2e-193	1759	0.1	-1
YKR039W	603	50	603	scaffold_1	2798491	2285087	2286736	57.8	557	1.4e-178	1629	0.1	2
YKR039W	603	86	598	scaffold_1	2798491	1201875	1200364	36.3	520	4.9e-86	831	0.1	-2
YKR039W	603	24	580	scaffold_1	2798491	2532347	2530677	35.1	567	5.9e-84	813	0.1	-3
YMR297W	533	11	531	scaffold_1	2798491	1432816	1431278	62.2	526	7.8e-193	1752	0.1	-1
YIR002C	994	5	782	scaffold_1	2798491	2423068	2420627	47.1	822	1.3e-192	1750	0.1	-1
YLR197W	505	1	439	scaffold_1	2798491	2152394	2151081	78.1	439	1.3e-192	1750	0.0	-3
YDR342C	571	24	529	scaffold_1	2798491	2460081	2461583	64.0	506	3.9e-192	1746	0.1	3
YDR342C	571	68	542	scaffold_1	2798491	20820	19390	28.7	495	1.3e-46	491	0.1	-2
YDR342C	571	124	527	scaffold_1	2798491	11522	10329	25.6	414	1.4e-29	344	0.0	-3
YDR343C	571	24	529	scaffold_1	2798491	2460081	2461583	64.0	506	3.9e-192	1746	0.1	3
YDR343C	571	68	542	scaffold_1	2798491	20820	19390	28.7	495	1.3e-46	491	0.1	-2
YDR343C	571	124	527	scaffold_1	2798491	11522	10329	25.6	414	1.4e-29	344	0.0	-3
