YDR443C	1421	1	1421	scaffold_1	1531919	1349931	1345669	100.0	1421	0.0e+00	6854	0.3	-3
YDR301W	1358	1	1358	scaffold_1	1531919	1063349	1067422	100.0	1358	0.0e+00	6845	0.3	2
YDR326C	1439	1	1439	scaffold_1	1531919	1124921	1120605	100.0	1439	0.0e+00	6563	0.3	-1
YDL019C	1284	1	1284	scaffold_1	1531919	421512	417661	100.0	1284	0.0e+00	6548	0.3	-3
YDR104C	1246	1	1246	scaffold_1	1531919	664908	661171	100.0	1246	0.0e+00	6483	0.2	-3
YDR216W	1324	1	1324	scaffold_1	1531919	895032	899003	100.0	1324	0.0e+00	6479	0.3	3
YDR217C	1310	1	1310	scaffold_1	1531919	903477	899548	100.0	1310	0.0e+00	6450	0.3	-3
YDR227W	1359	1	1359	scaffold_1	1531919	917568	921644	99.3	1359	0.0e+00	6421	0.3	3
YDR159W	1302	1	1302	scaffold_1	1531919	771875	775780	100.0	1302	0.0e+00	6383	0.3	2
YDR335W	1225	1	1225	scaffold_1	1531919	1141163	1144837	100.0	1225	0.0e+00	6352	0.2	2
YDR407C	1290	1	1290	scaffold_1	1531919	1287931	1284062	100.0	1290	0.0e+00	6186	0.3	-2
YDR128W	1149	1	1149	scaffold_1	1531919	709547	712993	100.0	1149	0.0e+00	6151	0.2	2
YLR466W	1383	15	1383	scaffold_1	1531919	1527591	1531697	99.6	1369	0.0e+00	6139	0.3	3
YDL195W	1274	1	1274	scaffold_1	1531919	107209	111030	100.0	1274	0.0e+00	6031	0.2	1
YOR153W	1512	30	1511	scaffold_1	1531919	1279296	1283780	74.1	1495	0.0e+00	5848	0.3	3
YOR153W	1512	20	1501	scaffold_1	1531919	465968	470350	38.7	1493	6.2e-285	2544	0.3	2
YDL231C	1126	1	1126	scaffold_1	1531919	42245	38868	100.0	1126	0.0e+00	5829	0.2	-1
YDL102W	1098	1	1098	scaffold_1	1531919	276872	280165	100.0	1098	0.0e+00	5709	0.2	2
YER166W	1572	8	1571	scaffold_1	1531919	631349	636112	68.8	1602	0.0e+00	5693	0.3	2
YML133C	1375	1	1375	scaffold_1	1531919	1526307	1531697	75.6	1797	0.0e+00	5664	0.4	3
YDL215C	1093	1	1093	scaffold_1	1531919	73919	70641	100.0	1093	0.0e+00	5643	0.2	-1
YDR097C	1243	1	1243	scaffold_1	1531919	643835	640107	100.0	1243	0.0e+00	5638	0.2	-1
YDR097C	1243	607	1177	scaffold_1	1531919	179052	180881	23.0	640	1.6e-30	350	0.1	3
YDR291W	1078	1	1078	scaffold_1	1531919	1039725	1042958	100.0	1078	0.0e+00	5628	0.2	3
YDR040C	1092	1	1092	scaffold_1	1531919	538465	535190	100.0	1092	0.0e+00	5586	0.2	-2
YDR039C	1092	1	1092	scaffold_1	1531919	534580	531305	100.0	1092	0.0e+00	5572	0.2	-2
YDR038C	1092	1	1092	scaffold_1	1531919	530695	527420	100.0	1092	0.0e+00	5562	0.2	-2
YDL185W	1072	1	1072	scaffold_1	1531919	126788	130003	100.0	1072	0.0e+00	5535	0.2	2
YDL185W	1072	274	738	scaffold_1	1531919	48062	46635	32.0	482	2.2e-56	573	0.1	-1
YDR464W	1436	1	1436	scaffold_1	1531919	1388865	1393172	100.0	1436	0.0e+00	5505	0.3	3
YDL077C	1050	1	1050	scaffold_1	1531919	320120	316971	100.0	1050	0.0e+00	5455	0.2	-1
YDR122W	1065	1	1065	scaffold_1	1531919	694698	697892	100.0	1065	0.0e+00	5368	0.2	3
YDR122W	1065	117	410	scaffold_1	1531919	1412519	1413307	39.1	294	2.8e-51	529	0.1	2
YDR122W	1065	116	395	scaffold_1	1531919	1465737	1464922	34.9	284	1.2e-43	463	0.1	-3
YDR122W	1065	64	397	scaffold_1	1531919	281443	280412	27.4	372	1.3e-24	299	0.1	-2
YDR122W	1065	189	399	scaffold_1	1531919	406151	405477	24.0	229	7.6e-17	232	0.0	-1
YDR293C	1251	1	1251	scaffold_1	1531919	1049389	1045637	100.0	1251	0.0e+00	5281	0.2	-2
YDL240W	1018	1	1018	scaffold_1	1531919	22823	25876	100.0	1018	0.0e+00	5275	0.2	2
YDR017C	1051	1	1051	scaffold_1	1531919	482265	479113	100.0	1051	0.0e+00	5220	0.2	-3
YEL077C	1278	3	1278	scaffold_1	1531919	1528038	1531697	94.0	1276	0.0e+00	5206	0.2	3
YOR328W	1565	28	1564	scaffold_1	1531919	1279299	1283777	66.1	1537	0.0e+00	5206	0.3	3
YOR328W	1565	138	1559	scaffold_1	1531919	466301	470362	38.7	1428	6.2e-269	2406	0.3	2
YDR430C	990	1	990	scaffold_1	1531919	1328463	1325494	100.0	990	0.0e+00	5176	0.2	-3
YDL145C	1202	1	1202	scaffold_1	1531919	198177	194572	100.0	1202	0.0e+00	5165	0.2	-3
YDR150W	2749	16	2749	scaffold_1	1531919	755671	763872	100.0	2734	0.0e+00	5051	0.5	1
YNR070W	1334	1	1331	scaffold_1	1531919	466310	470284	71.7	1332	0.0e+00	4992	0.3	2
YNR070W	1334	4	1331	scaffold_1	1531919	1279632	1283684	38.9	1357	4.4e-267	2390	0.3	3
YDL149W	998	1	998	scaffold_1	1531919	184926	187919	100.0	998	0.0e+00	4967	0.2	3
YDR080W	993	1	993	scaffold_1	1531919	604006	606984	100.0	993	0.0e+00	4928	0.2	1
YDL190C	962	1	962	scaffold_1	1531919	121593	118708	100.0	962	0.0e+00	4907	0.2	-3
YDR325W	1036	1	1036	scaffold_1	1531919	1117122	1120229	100.0	1036	0.0e+00	4896	0.2	3
YDR270W	1005	1	1005	scaffold_1	1531919	1005672	1008686	100.0	1005	0.0e+00	4866	0.2	3
YDR421W	951	1	951	scaffold_1	1531919	1312033	1314885	100.0	951	0.0e+00	4852	0.2	1
YDR495C	1012	1	1012	scaffold_1	1531919	1441143	1438108	100.0	1012	0.0e+00	4840	0.2	-3
YDR238C	974	1	974	scaffold_1	1531919	940813	937892	100.0	974	0.0e+00	4807	0.2	-2
YLL066C	1206	1	1206	scaffold_1	1531919	1526814	1531697	73.0	1628	0.0e+00	4786	0.3	3
YDR310C	1063	1	1063	scaffold_1	1531919	1084313	1081125	100.0	1063	0.0e+00	4762	0.2	-1
YDR166C	972	1	972	scaffold_1	1531919	789219	786304	100.0	972	0.0e+00	4760	0.2	-3
YDR395W	945	1	945	scaffold_1	1531919	1263317	1266151	100.0	945	0.0e+00	4760	0.2	2
YDR074W	897	1	897	scaffold_1	1531919	593891	596581	100.0	897	0.0e+00	4720	0.2	2
YDR507C	1143	1	1143	scaffold_1	1531919	1465779	1462351	100.0	1143	0.0e+00	4720	0.2	-3
YDR507C	1143	16	382	scaffold_1	1531919	1412519	1413574	39.3	377	2.6e-57	581	0.1	2
YDR507C	1143	15	286	scaffold_1	1531919	695043	695882	34.9	284	4.7e-43	458	0.1	3
YDR507C	1143	21	287	scaffold_1	1531919	281245	280415	31.9	295	1.3e-29	342	0.1	-2
YDR507C	1143	22	294	scaffold_1	1531919	406292	405465	25.7	288	4.3e-20	260	0.1	-1
YDR379W	1010	1	1010	scaffold_1	1531919	1230160	1233189	100.0	1010	0.0e+00	4666	0.2	1
YDL073W	985	1	985	scaffold_1	1531919	326613	329567	100.0	985	0.0e+00	4627	0.2	3
YDL154W	902	1	902	scaffold_1	1531919	178335	181040	100.0	902	0.0e+00	4609	0.2	3
YDL154W	902	240	849	scaffold_1	1531919	642017	640305	23.0	640	7.9e-30	344	0.1	-1
YDR466W	899	1	899	scaffold_1	1531919	1395114	1397810	100.0	899	0.0e+00	4559	0.2	3
YDR466W	899	10	424	scaffold_1	1531919	1433892	1432690	34.8	431	3.6e-59	597	0.1	-3
YDR466W	899	17	297	scaffold_1	1531919	1412546	1413292	28.5	284	3.3e-20	261	0.0	2
YDR466W	899	11	304	scaffold_1	1531919	281251	280376	25.8	306	1.0e-16	231	0.1	-2
YDR466W	899	15	236	scaffold_1	1531919	401960	401301	28.1	256	7.9e-14	206	0.0	-1
YLL067C	1206	1	1204	scaffold_1	1531919	1526814	1531583	70.9	1626	0.0e+00	4552	0.3	3
YDL035C	962	1	962	scaffold_1	1531919	392055	389170	100.0	962	0.0e+00	4505	0.2	-3
YDL117W	886	1	886	scaffold_1	1531919	248581	251238	100.0	886	0.0e+00	4502	0.2	1
YDR206W	885	1	885	scaffold_1	1531919	862052	864706	100.0	885	0.0e+00	4473	0.2	2
YDR416W	860	1	860	scaffold_1	1531919	1298425	1301004	100.0	860	0.0e+00	4465	0.2	1
YDL031W	996	1	996	scaffold_1	1531919	394215	397202	100.0	996	0.0e+00	4454	0.2	3
YDL031W	996	135	559	scaffold_1	1531919	171802	170702	28.5	428	3.3e-44	468	0.1	-2
YDL031W	996	138	555	scaffold_1	1531919	486871	487965	26.4	421	4.6e-38	415	0.1	1
YDL031W	996	144	548	scaffold_1	1531919	847608	846469	29.3	426	4.9e-32	363	0.1	-3
YDL031W	996	134	540	scaffold_1	1531919	305414	306478	25.2	413	1.2e-30	351	0.1	2
YDL220C	925	1	925	scaffold_1	1531919	65019	62245	100.0	925	0.0e+00	4447	0.2	-3
YDL058W	1791	1	1770	scaffold_1	1531919	345665	350974	100.0	1770	0.0e+00	4442	0.3	2
YDR081C	926	1	926	scaffold_1	1531919	610079	607302	100.0	926	0.0e+00	4420	0.2	-1
YDL194W	885	1	885	scaffold_1	1531919	111581	114235	100.0	885	0.0e+00	4391	0.2	2
YDL194W	885	78	768	scaffold_1	1531919	213589	215631	64.1	701	3.7e-229	2063	0.1	1
YDL194W	885	44	597	scaffold_1	1531919	1164652	1162940	30.1	582	1.9e-63	634	0.1	-2
YDL194W	885	102	556	scaffold_1	1531919	1155716	1154340	33.0	469	2.5e-60	607	0.1	-1
YDL194W	885	102	556	scaffold_1	1531919	1161108	1159732	33.0	469	2.5e-60	607	0.1	-3
YDL194W	885	58	568	scaffold_1	1531919	6150	7691	23.9	531	1.5e-20	264	0.1	3
YDR069C	927	1	927	scaffold_1	1531919	587718	584938	100.0	927	0.0e+00	4368	0.2	-3
YDR303C	886	1	886	scaffold_1	1531919	1071383	1068726	100.0	886	0.0e+00	4364	0.2	-1
YDR385W	843	1	843	scaffold_1	1531919	1243223	1245751	100.0	843	0.0e+00	4337	0.2	2
YOR133W	843	1	843	scaffold_1	1531919	1243223	1245751	100.0	843	0.0e+00	4337	0.2	2
YDR027C	890	1	890	scaffold_1	1531919	497316	494647	100.0	890	0.0e+00	4318	0.2	-3
YDR103W	918	1	918	scaffold_1	1531919	658348	661101	100.0	918	0.0e+00	4299	0.2	1
YDR420W	1803	1	1803	scaffold_1	1531919	1306260	1311668	100.0	1803	0.0e+00	4293	0.4	3
YDR160W	853	1	853	scaffold_1	1531919	776161	778719	100.0	853	0.0e+00	4289	0.2	1
YDR160W	853	209	826	scaffold_1	1531919	550536	548851	22.5	650	1.5e-33	376	0.1	-3
YDL095W	818	1	818	scaffold_1	1531919	287059	289512	100.0	818	0.0e+00	4260	0.2	1
YDL095W	818	137	498	scaffold_1	1531919	1076171	1077277	25.5	381	5.1e-21	268	0.1	2
YDL040C	855	1	855	scaffold_1	1531919	381435	378871	100.0	855	0.0e+00	4250	0.2	-3
YDR359C	983	1	983	scaffold_1	1531919	1194878	1191930	100.0	983	0.0e+00	4167	0.2	-1
YDR060W	1026	1	1026	scaffold_1	1531919	570647	573724	100.0	1026	0.0e+00	4153	0.2	2
YPR204W	1033	1	1033	scaffold_1	1531919	1528704	1531697	95.9	1034	0.0e+00	4134	0.2	3
YDR089W	870	1	870	scaffold_1	1531919	622110	624719	100.0	870	0.0e+00	4126	0.2	3
YDL132W	816	1	816	scaffold_1	1531919	224304	226751	100.0	816	0.0e+00	4122	0.2	3
YDR369C	855	1	855	scaffold_1	1531919	1217573	1215009	100.0	855	0.0e+00	4118	0.2	-1
YDR351W	865	1	865	scaffold_1	1531919	1178660	1181254	100.0	865	0.0e+00	4066	0.2	2
YDR213W	914	1	914	scaffold_1	1531919	889749	892490	100.0	914	0.0e+00	4065	0.2	3
YDL126C	836	1	836	scaffold_1	1531919	238664	236157	99.9	836	0.0e+00	4040	0.2	-1
YDL126C	836	213	436	scaffold_1	1531919	438585	439265	47.1	227	9.5e-52	533	0.0	3
YDL126C	836	480	723	scaffold_1	1531919	1262166	1262900	42.4	245	6.6e-45	474	0.0	3
YDL126C	836	495	655	scaffold_1	1531919	1225830	1225372	28.9	166	3.1e-10	175	0.0	-3
YDR258C	812	1	812	scaffold_1	1531919	974240	971805	100.0	812	0.0e+00	4031	0.2	-1
YDR001C	752	1	752	scaffold_1	1531919	452473	450218	100.0	752	0.0e+00	4016	0.1	-2
YDR028C	1015	1	1015	scaffold_1	1531919	500877	497833	100.0	1015	0.0e+00	3992	0.2	-3
YDR520C	773	1	773	scaffold_1	1531919	1483396	1481078	100.0	773	0.0e+00	3982	0.2	-2
YDR006C	902	1	902	scaffold_1	1531919	461245	458540	100.0	902	0.0e+00	3954	0.2	-2
YDR324C	777	1	777	scaffold_1	1531919	1116761	1114431	100.0	777	0.0e+00	3927	0.2	-1
YDL093W	744	1	744	scaffold_1	1531919	289909	292140	100.0	744	0.0e+00	3902	0.1	1
YDL093W	744	19	671	scaffold_1	1531919	1075880	1077844	21.7	709	1.6e-19	255	0.1	2
YDL060W	789	1	789	scaffold_1	1531919	341619	343985	100.0	789	0.0e+00	3896	0.2	3
YDR490C	767	1	767	scaffold_1	1531919	1434261	1431961	100.0	767	0.0e+00	3892	0.2	-3
YDR490C	767	111	524	scaffold_1	1531919	1395096	1396385	34.5	446	3.3e-60	606	0.1	3
YDR490C	767	122	412	scaffold_1	1531919	1412519	1413331	27.7	292	2.2e-24	297	0.1	2
YDR490C	767	125	394	scaffold_1	1531919	281251	280400	27.8	299	7.4e-20	258	0.1	-2
YDR490C	767	104	404	scaffold_1	1531919	402044	401106	26.2	328	1.3e-19	256	0.1	-1
YDL164C	756	1	756	scaffold_1	1531919	167255	164988	100.0	756	0.0e+00	3859	0.1	-1
YDR096W	895	1	895	scaffold_1	1531919	637137	639821	100.0	895	0.0e+00	3858	0.2	3
YDL234C	747	1	747	scaffold_1	1531919	36478	34238	100.0	747	0.0e+00	3849	0.1	-2
YDL223C	1047	1	1047	scaffold_1	1531919	60406	57266	100.0	1047	0.0e+00	3827	0.2	-2
YDR034C	791	1	791	scaffold_1	1531919	512107	509735	100.0	791	0.0e+00	3825	0.2	-2
YDR505C	842	1	842	scaffold_1	1531919	1459213	1456688	100.0	842	0.0e+00	3805	0.2	-2
YDL206W	763	1	763	scaffold_1	1531919	90177	92465	100.0	763	0.0e+00	3792	0.1	3
YDL056W	834	1	834	scaffold_1	1531919	352877	355378	100.0	834	0.0e+00	3779	0.2	2
YDR264C	765	1	765	scaffold_1	1531919	998320	996026	100.0	765	0.0e+00	3772	0.1	-2
YDL176W	709	1	709	scaffold_1	1531919	142098	144224	100.0	709	0.0e+00	3743	0.1	3
YDL138W	764	1	764	scaffold_1	1531919	213352	215643	100.0	764	0.0e+00	3728	0.1	1
YDL138W	764	80	760	scaffold_1	1531919	111812	113884	64.1	701	1.5e-227	2049	0.1	2
YDL138W	764	60	571	scaffold_1	1531919	1164541	1163045	32.4	525	1.2e-65	653	0.1	-2
YDL138W	764	92	571	scaffold_1	1531919	1155752	1154304	32.0	493	3.2e-63	632	0.1	-1
YDL138W	764	92	571	scaffold_1	1531919	1161144	1159696	32.0	493	3.2e-63	632	0.1	-3
YDL138W	764	114	560	scaffold_1	1531919	6318	7667	22.3	462	1.8e-13	203	0.1	3
YDR138W	753	1	753	scaffold_1	1531919	730576	732834	100.0	753	0.0e+00	3727	0.1	1
YDR109C	716	1	716	scaffold_1	1531919	675665	673518	100.0	716	0.0e+00	3719	0.1	-1
YDR475C	877	1	877	scaffold_1	1531919	1410087	1407457	100.0	877	0.0e+00	3718	0.2	-3
YDL116W	727	1	727	scaffold_1	1531919	251566	253746	100.0	727	0.0e+00	3678	0.1	1
YDR409W	905	1	905	scaffold_1	1531919	1289399	1292113	100.0	905	0.0e+00	3661	0.2	2
YDR422C	816	1	816	scaffold_1	1531919	1317766	1315319	100.0	816	0.0e+00	3656	0.2	-2
YDR119W	769	1	769	scaffold_1	1531919	688225	690531	100.0	769	0.0e+00	3655	0.2	1
YDL122W	810	1	810	scaffold_1	1531919	242552	244981	100.0	810	0.0e+00	3647	0.2	2
YDL141W	691	1	691	scaffold_1	1531919	203040	205112	100.0	691	0.0e+00	3625	0.1	3
YDR186C	878	1	878	scaffold_1	1531919	835490	832857	100.0	878	0.0e+00	3622	0.2	-1
YDR221W	703	1	703	scaffold_1	1531919	907327	909435	100.0	703	0.0e+00	3620	0.1	1
YDR208W	780	1	780	scaffold_1	1531919	868222	870561	100.0	780	0.0e+00	3601	0.2	1
YDR499W	748	1	748	scaffold_1	1531919	1447823	1450066	99.7	748	0.0e+00	3600	0.1	2
YDR108W	699	1	699	scaffold_1	1531919	671267	673363	100.0	699	0.0e+00	3590	0.1	2
YDR234W	694	1	694	scaffold_1	1531919	931126	933207	100.0	694	0.0e+00	3589	0.1	1
YDR164C	725	1	725	scaffold_1	1531919	784213	782039	100.0	725	0.0e+00	3562	0.1	-2
YDR444W	688	1	688	scaffold_1	1531919	1350283	1352346	100.0	688	0.0e+00	3540	0.1	1
YDR444W	688	10	643	scaffold_1	1531919	267207	265468	31.5	650	1.1e-76	748	0.1	-3
YDR338C	696	1	696	scaffold_1	1531919	1149461	1147374	100.0	696	0.0e+00	3499	0.1	-1
YDR332W	690	1	690	scaffold_1	1531919	1130997	1133066	100.0	690	0.0e+00	3490	0.1	3
YDR251W	831	1	831	scaffold_1	1531919	960611	963103	100.0	831	0.0e+00	3471	0.2	2
YDR307W	663	1	663	scaffold_1	1531919	1075862	1077850	100.0	663	0.0e+00	3454	0.1	2
YDR307W	663	104	472	scaffold_1	1531919	287467	288552	25.5	381	1.6e-22	281	0.1	1
YDR314C	693	1	693	scaffold_1	1531919	1092509	1090431	99.9	693	0.0e+00	3435	0.1	-1
YDR107C	673	1	673	scaffold_1	1531919	671032	669014	100.0	673	0.0e+00	3432	0.1	-2
YDL239C	791	1	791	scaffold_1	1531919	28775	26403	100.0	791	0.0e+00	3427	0.2	-1
YDR362C	673	1	673	scaffold_1	1531919	1198690	1196672	100.0	673	0.0e+00	3426	0.1	-2
YDL148C	811	1	811	scaffold_1	1531919	190587	188155	99.6	811	0.0e+00	3422	0.2	-3
YDL214C	700	1	700	scaffold_1	1531919	76546	74447	100.0	700	0.0e+00	3415	0.1	-2
YDL214C	700	367	661	scaffold_1	1531919	406283	405456	43.2	301	1.8e-66	660	0.1	-1
YDL214C	700	367	654	scaffold_1	1531919	1412546	1413286	29.1	292	2.3e-21	271	0.0	2
YDL214C	700	411	564	scaffold_1	1531919	1465539	1465087	31.4	156	5.5e-15	216	0.0	-3
YDL214C	700	367	653	scaffold_1	1531919	695073	695891	21.1	313	1.9e-12	194	0.1	3
YDR452W	675	1	675	scaffold_1	1531919	1362871	1364895	100.0	675	0.0e+00	3402	0.1	1
YDL109C	648	1	648	scaffold_1	1531919	267201	265258	100.0	648	0.0e+00	3392	0.1	-3
YDL109C	648	1	578	scaffold_1	1531919	1350316	1352211	31.6	648	1.1e-76	748	0.1	1
YDR118W	653	1	653	scaffold_1	1531919	685880	687838	100.0	653	0.0e+00	3377	0.1	2
YDR137W	664	1	664	scaffold_1	1531919	728257	730248	100.0	664	0.0e+00	3357	0.1	1
YDR176W	703	1	703	scaffold_1	1531919	814450	816558	100.0	703	0.0e+00	3351	0.1	1
YDR380W	636	1	636	scaffold_1	1531919	1234211	1236118	100.0	636	0.0e+00	3351	0.1	2
YDR380W	636	25	621	scaffold_1	1531919	312429	310771	30.7	599	1.0e-69	688	0.1	-3
YDR146C	710	1	710	scaffold_1	1531919	750740	748611	100.0	710	0.0e+00	3348	0.1	-1
YDR189W	667	1	667	scaffold_1	1531919	838390	840390	100.0	667	0.0e+00	3337	0.1	1
YDR485C	796	1	796	scaffold_1	1531919	1427200	1424813	100.0	796	0.0e+00	3320	0.2	-2
YDR266C	640	1	640	scaffold_1	1531919	1002020	1000101	100.0	640	0.0e+00	3319	0.1	-1
YDR205W	725	1	725	scaffold_1	1531919	859344	861518	100.0	725	0.0e+00	3313	0.1	3
YDL199C	688	1	688	scaffold_1	1531919	103354	101291	100.0	688	0.0e+00	3299	0.1	-2
YDR419W	633	1	633	scaffold_1	1531919	1303167	1305065	100.0	633	0.0e+00	3296	0.1	3
YDR508C	664	1	664	scaffold_1	1531919	1468437	1466446	100.0	664	0.0e+00	3278	0.1	-3
YDR508C	664	152	655	scaffold_1	1531919	777010	778710	22.0	582	2.1e-22	280	0.1	1
YDL028C	765	1	765	scaffold_1	1531919	403289	400995	100.0	765	0.0e+00	3266	0.1	-1
YDL028C	765	416	728	scaffold_1	1531919	1433952	1433050	26.2	328	6.2e-19	250	0.1	-3
YDL028C	765	444	663	scaffold_1	1531919	1395156	1395821	28.1	256	1.8e-13	203	0.0	3
YDL028C	765	385	731	scaffold_1	1531919	281404	280364	23.5	379	6.3e-11	181	0.1	-2
YDR129C	643	8	643	scaffold_1	1531919	715245	713338	100.0	636	0.0e+00	3247	0.1	-3
YDR239C	788	1	788	scaffold_1	1531919	943417	941054	100.0	788	0.0e+00	3247	0.2	-2
YDR386W	633	1	633	scaffold_1	1531919	1246077	1247975	100.0	633	0.0e+00	3235	0.1	3
YDR014W	648	1	648	scaffold_1	1531919	474044	475987	100.0	648	0.0e+00	3226	0.1	2
YDR390C	637	1	637	scaffold_1	1531919	1256840	1254930	100.0	637	0.0e+00	3226	0.1	-1
YDR506C	609	1	609	scaffold_1	1531919	1461547	1459721	100.0	609	0.0e+00	3222	0.1	-2
YDL080C	610	1	610	scaffold_1	1531919	312471	310642	100.0	610	0.0e+00	3211	0.1	-3
YDL080C	610	15	567	scaffold_1	1531919	1234283	1236073	30.7	599	7.8e-70	689	0.1	2
YDR333C	724	1	724	scaffold_1	1531919	1135427	1133256	100.0	724	0.0e+00	3207	0.1	-1
YDL224C	650	1	650	scaffold_1	1531919	56347	54398	100.0	650	0.0e+00	3206	0.1	-2
YDR295C	675	1	675	scaffold_1	1531919	1054644	1052620	100.0	675	0.0e+00	3185	0.1	-3
YDR285W	876	1	876	scaffold_1	1531919	1032433	1035060	100.0	876	0.0e+00	3182	0.2	1
YDL113C	641	1	641	scaffold_1	1531919	258555	256633	100.0	641	0.0e+00	3175	0.1	-3
YDL113C	641	160	634	scaffold_1	1531919	1320417	1321847	25.0	517	5.6e-20	259	0.1	3
YPL058C	1512	45	1490	scaffold_1	1531919	466097	470416	45.4	1459	0.0e+00	3172	0.3	2
YPL058C	1512	108	1468	scaffold_1	1531919	1279599	1283750	37.6	1391	3.5e-264	2365	0.3	3
YDR085C	621	1	621	scaffold_1	1531919	616148	614286	100.0	621	0.0e+00	3170	0.1	-1
YDR350C	612	1	612	scaffold_1	1531919	1178168	1176333	100.0	612	0.0e+00	3168	0.1	-1
YDL247W	610	1	610	scaffold_1	1531919	5985	7814	100.0	610	0.0e+00	3167	0.1	3
YDL247W	610	56	569	scaffold_1	1531919	111752	113284	23.9	531	4.5e-17	234	0.1	2
YDL247W	610	58	564	scaffold_1	1531919	1164592	1163069	21.8	536	3.5e-14	209	0.1	-2
YDL247W	610	3	564	scaffold_1	1531919	1161426	1159720	21.2	598	6.0e-14	207	0.1	-3
YDL247W	610	92	564	scaffold_1	1531919	1155746	1154328	21.9	502	1.3e-13	204	0.1	-1
YDL247W	610	112	561	scaffold_1	1531919	213691	215031	22.3	462	2.2e-11	185	0.1	1
YDR341C	608	1	608	scaffold_1	1531919	1153621	1151798	100.0	608	0.0e+00	3154	0.1	-2
YDL227C	587	1	587	scaffold_1	1531919	48032	46272	100.0	587	0.0e+00	3147	0.1	-1
YDL227C	587	3	466	scaffold_1	1531919	127643	129001	32.3	470	6.0e-54	552	0.1	2
YDR292C	622	1	622	scaffold_1	1531919	1045008	1043143	100.0	622	0.0e+00	3142	0.1	-3
YBR001C	781	49	781	scaffold_1	1531919	452425	450218	78.0	736	0.0e+00	3135	0.1	-2
YDR091C	609	1	609	scaffold_1	1531919	628532	626706	100.0	609	0.0e+00	3133	0.1	-1
YDR294C	590	1	590	scaffold_1	1531919	1052225	1050456	100.0	590	0.0e+00	3131	0.1	-1
YDR311W	643	1	643	scaffold_1	1531919	1085063	1086991	100.0	643	0.0e+00	3130	0.1	2
YDR052C	705	1	705	scaffold_1	1531919	560624	558510	100.0	705	0.0e+00	3127	0.1	-1
YDL013W	620	1	620	scaffold_1	1531919	429065	430924	100.0	620	0.0e+00	3117	0.1	2
YDR244W	613	1	613	scaffold_1	1531919	950560	952398	100.0	613	0.0e+00	3116	0.1	1
