# BUSCO version is: 2.0 
# The lineage dataset is: dikarya_odb9 (Creation date: 2016-02-13, number of species: 75, number of BUSCOs: 1312)
# To reproduce this run: python /home/rangeles/.conda/envs/funannotate/lib/python2.7/site-packages/funannotate/aux_scripts/funannotate-BUSCO2.py -i /space21/PGE/rangeles/TGFH/TGFH/Sesion2/out/S.arboricola_H6/predict_misc/genome.softmasked.fa -o s.arboricola_h6_xxx -l /space21/PGE/rangeles/bin/funannotate_db/dikarya/ -m genome -c 28 -sp anidulans
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092607QZ	Complete	scaffold_3	207677	210928	1023.2	722
EOG092607ZS	Complete	scaffold_11	467953	472365	1282.6	949
EOG092608AE	Complete	scaffold_5	925519	931766	994.8	1088
EOG092608AV	Complete	scaffold_6	503502	507185	899.9	846
EOG092608C4	Complete	scaffold_3	593682	597758	1652.3	1020
EOG092608GK	Duplicated	scaffold_12	417388	420915	393.9	731
EOG092608GK	Duplicated	scaffold_3	926445	931674	378.0	523
EOG092608L0	Duplicated	scaffold_10	183110	186898	1507.6	930
EOG092608L0	Duplicated	scaffold_2	704013	707675	1535.5	913
EOG092608RH	Complete	scaffold_5	827291	830503	570.3	1062
EOG092608T8	Complete	scaffold_2	1064317	1067079	1174.5	735
EOG092608WI	Complete	scaffold_4	920328	923288	529.0	572
EOG092608WU	Complete	scaffold_4	811938	820190	472.9	721
EOG092608ZS	Duplicated	scaffold_1	110101	113268	1126.8	780
EOG092608ZS	Duplicated	scaffold_5	964607	967723	1115.8	820
EOG0926092K	Complete	scaffold_7	70946	74164	1600.3	912
EOG09260931	Complete	scaffold_6	606069	609173	412.6	582
EOG092609JB	Complete	scaffold_6	450443	453451	789.8	681
EOG092609O9	Missing
EOG092609RF	Complete	scaffold_12	479098	483765	1295.1	1028
EOG092609YT	Complete	scaffold_1	750307	753333	868.6	752
EOG09260A27	Complete	scaffold_3	718442	721360	730.4	547
EOG09260A6Q	Missing
EOG09260A98	Complete	scaffold_2	136418	140260	685.8	788
EOG09260ABY	Complete	scaffold_3	897013	900267	1491.4	941
EOG09260AEC	Complete	scaffold_3	758454	760580	623.6	578
EOG09260APA	Missing
EOG09260AQB	Complete	scaffold_4	248962	251967	1284.7	792
EOG09260AZA	Complete	scaffold_13	102637	105681	1523.4	844
EOG09260AZK	Complete	scaffold_6	481015	484477	761.8	676
EOG09260AZM	Complete	scaffold_13	235913	239083	1392.3	820
EOG09260B3H	Complete	scaffold_3	970783	973887	609.2	508
EOG09260B3X	Complete	scaffold_7	657641	660508	927.5	677
EOG09260B65	Complete	scaffold_10	33765	37055	469.2	745
EOG09260BFE	Complete	scaffold_8	458214	463580	373.0	475
EOG09260BL6	Complete	scaffold_3	998863	1006275	566.6	482
EOG09260BRA	Complete	scaffold_3	83477	85894	601.0	413
EOG09260BSW	Fragmented	scaffold_8	315523	317619	315.8	222
EOG09260BYL	Complete	scaffold_1	189475	191907	1010.9	560
EOG09260BZ0	Complete	scaffold_12	255171	258847	679.5	715
EOG09260C2V	Complete	scaffold_16	31846	34308	630.2	694
EOG09260C5W	Complete	scaffold_9	23114	32902	873.0	1061
EOG09260CKC	Complete	scaffold_2	51591	54644	679.6	670
EOG09260CMZ	Complete	scaffold_3	568255	571327	509.0	631
EOG09260DBG	Complete	scaffold_2	854476	857580	1219.6	747
EOG09260DFH	Missing
EOG09260DFJ	Complete	scaffold_13	270567	274553	435.4	610
EOG09260DP1	Complete	scaffold_2	658639	662382	1084.0	764
EOG09260DUR	Complete	scaffold_6	697216	700407	472.9	509
EOG09260DUW	Complete	scaffold_6	295245	298343	593.0	687
EOG09260DXP	Complete	scaffold_1	781997	785230	900.5	790
EOG09260E2O	Complete	scaffold_14	210175	212931	1101.3	685
EOG09260E8K	Complete	scaffold_2	99649	102927	1072.5	814
EOG09260EAZ	Complete	scaffold_4	19855	23082	635.2	839
EOG09260EE7	Complete	scaffold_5	382588	385419	959.6	717
EOG09260EOI	Complete	scaffold_16	115818	124641	288.9	679
EOG09260EPQ	Complete	scaffold_4	112337	115231	881.7	626
EOG09260EPS	Complete	scaffold_10	576378	581738	145.2	371
EOG09260EQD	Complete	scaffold_2	623242	626103	274.6	425
EOG09260ERO	Complete	scaffold_10	22605	25682	1465.1	883
EOG09260ETR	Complete	scaffold_8	363862	367032	1406.1	827
EOG09260EZT	Complete	scaffold_3	778604	781183	545.4	564
EOG09260FFP	Complete	scaffold_5	152049	154160	255.5	150
EOG09260FKU	Complete	scaffold_5	378677	380685	218.4	317
EOG09260FL2	Complete	scaffold_6	441927	444323	603.8	692
EOG09260FMW	Complete	scaffold_5	879696	882959	1108.3	705
EOG09260FPA	Complete	scaffold_11	318161	322165	751.7	775
EOG09260FX0	Complete	scaffold_3	643583	647296	662.6	807
EOG09260FZZ	Complete	scaffold_2	951498	954587	528.6	682
EOG09260GF5	Complete	scaffold_6	70550	75036	724.2	931
EOG09260GIX	Complete	scaffold_6	21202	23478	425.8	511
EOG09260GKG	Complete	scaffold_1	693562	696483	1182.1	796
EOG09260GOF	Complete	scaffold_9	568396	570313	430.7	365
EOG09260GR8	Complete	scaffold_5	217884	220562	393.6	535
EOG09260H6E	Complete	scaffold_1	438003	439868	307.7	247
EOG09260H81	Complete	scaffold_8	109853	113566	403.9	605
EOG09260HMA	Complete	scaffold_5	766047	768632	1098.5	781
EOG09260HPO	Complete	scaffold_4	891484	894360	1302.4	790
EOG09260HS3	Complete	scaffold_5	413843	421614	480.5	713
EOG09260HSP	Complete	scaffold_13	60475	62952	1066.5	598
EOG09260IU8	Missing
EOG09260J53	Complete	scaffold_9	677208	679496	908.5	589
EOG09260J8F	Complete	scaffold_8	189586	192054	694.0	460
EOG09260J97	Complete	scaffold_2	407293	409860	630.5	589
EOG09260JDM	Complete	scaffold_4	325020	330160	310.2	298
EOG09260JED	Complete	scaffold_12	169464	172445	1113.2	739
EOG09260JJW	Complete	scaffold_10	175866	179464	616.0	524
EOG09260JNY	Complete	scaffold_2	1061044	1064162	256.6	405
EOG09260JO5	Complete	scaffold_5	830719	834717	947.9	825
EOG09260JPV	Complete	scaffold_10	282893	285538	553.6	688
EOG09260JT9	Complete	scaffold_3	115941	119006	1144.0	686
EOG09260JTZ	Complete	scaffold_8	75792	78602	1036.4	782
EOG09260K24	Complete	scaffold_4	953878	956058	722.1	587
EOG09260K29	Complete	scaffold_5	789856	791670	328.8	286
EOG09260K4B	Complete	scaffold_3	671504	674350	686.6	521
EOG09260K4V	Complete	scaffold_3	97962	101072	967.9	767
EOG09260K5F	Complete	scaffold_13	209063	211477	468.9	590
EOG09260KCB	Complete	scaffold_8	534221	536476	344.5	454
EOG09260KCW	Complete	scaffold_9	400058	402223	982.6	570
EOG09260KDB	Complete	scaffold_10	124102	126861	947.6	737
EOG09260KGS	Complete	scaffold_10	359723	362842	382.5	575
EOG09260KIY	Complete	scaffold_13	242952	244856	544.8	360
EOG09260KM4	Complete	scaffold_2	712453	713736	245.2	255
EOG09260KNI	Complete	scaffold_2	959511	960734	318.9	290
EOG09260KNR	Complete	scaffold_10	469675	471900	556.5	437
EOG09260KUC	Complete	scaffold_4	682726	685392	831.2	569
EOG09260KWP	Complete	scaffold_8	18022	20754	732.0	536
EOG09260LBU	Complete	scaffold_11	314717	317020	1073.9	660
EOG09260LI6	Complete	scaffold_14	267397	270447	688.1	652
EOG09260LJ8	Complete	scaffold_8	152165	154183	497.9	465
EOG09260LRX	Complete	scaffold_1	852905	856009	533.6	567
EOG09260LS9	Complete	scaffold_16	137308	138228	368.2	238
EOG09260LVD	Complete	scaffold_1	278590	280146	216.1	265
EOG09260M44	Missing
EOG09260M87	Complete	scaffold_5	835415	838162	737.5	569
EOG09260MBW	Complete	scaffold_5	360762	363608	403.9	519
EOG09260MRU	Complete	scaffold_4	279282	281612	931.2	623
EOG09260N2T	Complete	scaffold_1	394491	396710	381.0	528
EOG09260N53	Complete	scaffold_2	62879	65122	549.6	561
EOG09260NAN	Complete	scaffold_5	257577	260801	181.9	394
EOG09260NC6	Complete	scaffold_7	376875	379151	867.0	553
EOG09260NE0	Complete	scaffold_6	184330	185817	120.1	129
EOG09260NHB	Complete	scaffold_2	920912	924220	297.0	735
EOG09260NHN	Complete	scaffold_7	10172	13618	1159.1	760
EOG09260NJW	Complete	scaffold_13	193826	196669	974.8	717
EOG09260NNR	Complete	scaffold_7	445894	448266	896.2	535
EOG09260NWN	Complete	scaffold_2	147947	150832	755.3	717
EOG09260NXC	Complete	scaffold_1	231372	234524	591.3	574
EOG09260NXJ	Complete	scaffold_9	36177	38705	599.8	672
EOG09260NY2	Complete	scaffold_3	57967	60699	432.8	565
EOG09260NZ8	Complete	scaffold_4	296346	297917	553.7	413
EOG09260OCI	Complete	scaffold_2	345821	348970	241.8	414
EOG09260OE9	Complete	scaffold_5	579226	583644	512.6	752
EOG09260OLB	Complete	scaffold_8	437669	439429	264.5	258
EOG09260OM6	Complete	scaffold_15	181830	184088	1065.7	669
EOG09260OQ8	Complete	scaffold_3	48364	51246	848.9	728
EOG09260OZU	Complete	scaffold_2	1002502	1006758	498.9	899
EOG09260P2K	Complete	scaffold_12	261006	264350	561.0	532
EOG09260P5R	Complete	scaffold_11	268665	270428	303.5	202
EOG09260PI1	Complete	scaffold_2	733601	736072	393.1	421
EOG09260PJ9	Complete	scaffold_2	509171	512359	394.6	299
EOG09260QNB	Complete	scaffold_8	504016	506283	647.8	571
EOG09260QVP	Missing
EOG09260R84	Complete	scaffold_13	274340	280591	246.3	434
EOG09260R9L	Complete	scaffold_5	59805	65944	266.8	401
EOG09260RGH	Complete	scaffold_7	565443	567992	607.5	519
EOG09260RNZ	Complete	scaffold_2	846402	848939	366.4	524
EOG09260RRC	Complete	scaffold_5	641140	643479	846.8	604
EOG09260RRN	Complete	scaffold_7	168270	171686	1187.9	796
EOG09260RS7	Complete	scaffold_1	639859	641997	576.6	500
EOG09260RVQ	Complete	scaffold_8	372690	375350	334.7	465
EOG09260S2Z	Complete	scaffold_6	766565	769324	409.5	535
EOG09260S3L	Complete	scaffold_14	240323	243047	326.1	412
EOG09260S5R	Complete	scaffold_10	380278	382368	510.1	414
EOG09260SAH	Complete	scaffold_7	480657	483146	490.3	483
EOG09260SIZ	Complete	scaffold_12	241526	243712	789.6	572
EOG09260SJV	Complete	scaffold_5	876387	879206	806.4	683
EOG09260SL3	Complete	scaffold_3	469176	471515	1061.3	595
EOG09260SR2	Complete	scaffold_13	93789	96845	505.7	680
EOG09260SRF	Complete	scaffold_10	229698	231851	1094.8	605
EOG09260T28	Complete	scaffold_9	117568	120402	696.3	687
EOG09260T4S	Complete	scaffold_6	157395	159962	534.0	478
EOG09260TDY	Complete	scaffold_1	869097	871262	213.3	363
EOG09260THV	Complete	scaffold_3	295074	296624	407.1	307
EOG09260TLW	Complete	scaffold_3	942845	945145	704.1	544
EOG09260TPT	Complete	scaffold_8	218510	221315	318.3	370
EOG09260TUT	Complete	scaffold_3	982658	984913	762.0	465
EOG09260TVA	Complete	scaffold_3	444585	446741	1056.6	593
EOG09260TWS	Duplicated	scaffold_2	480071	482152	910.5	570
EOG09260TWS	Duplicated	scaffold_7	225471	227570	908.9	569
EOG09260U6R	Complete	scaffold_7	201761	204283	699.7	572
EOG09260UA2	Complete	scaffold_7	555248	556990	596.2	411
EOG09260UJK	Missing
EOG09260UXC	Complete	scaffold_8	28702	31416	517.9	517
EOG09260V5Q	Complete	scaffold_14	27726	30248	915.4	654
EOG09260V8Q	Complete	scaffold_11	437773	440535	306.7	298
EOG09260VCG	Complete	scaffold_6	797800	799647	281.8	279
EOG09260VEY	Complete	scaffold_1	850216	852474	418.7	513
EOG09260VHV	Complete	scaffold_3	977360	979804	497.5	575
EOG09260VTA	Complete	scaffold_5	244298	246085	735.4	493
EOG09260VTN	Complete	scaffold_8	2505	6202	688.3	471
EOG09260VYK	Complete	scaffold_10	428893	430602	647.0	445
EOG09260W52	Complete	scaffold_1	363955	365979	394.9	460
EOG09260W8D	Complete	scaffold_2	685385	687481	644.8	614
EOG09260W9L	Fragmented	scaffold_9	63146	76011	201.8	124
EOG09260WCZ	Complete	scaffold_2	525017	527350	395.8	544
EOG09260WG2	Complete	scaffold_8	234848	237202	569.0	526
EOG09260WGT	Complete	scaffold_16	83752	86259	618.3	441
EOG09260WU6	Complete	scaffold_7	30690	32891	376.1	428
EOG09260WUA	Complete	scaffold_1	11481	13226	321.5	396
EOG09260WUS	Complete	scaffold_5	451201	453813	557.2	646
EOG09260WYQ	Complete	scaffold_4	605894	608323	914.9	620
EOG09260XH5	Complete	scaffold_4	228127	230417	507.2	389
EOG09260XL0	Complete	scaffold_5	559351	561318	622.2	486
EOG09260XMI	Complete	scaffold_12	340885	342786	534.4	542
EOG09260XOG	Complete	scaffold_3	438395	440521	1008.2	578
EOG09260XQV	Complete	scaffold_6	444593	446644	536.8	443
EOG09260XSR	Complete	scaffold_7	142681	148727	250.8	375
EOG09260Y2Q	Complete	scaffold_6	714230	715519	424.1	325
EOG09260YMF	Complete	scaffold_9	372216	374528	833.7	569
EOG09260Z3X	Complete	scaffold_2	595384	597069	785.8	461
EOG09260Z5E	Complete	scaffold_4	590594	593515	673.9	734
EOG09260ZG2	Complete	scaffold_11	229486	231426	505.7	435
EOG09260ZWU	Complete	scaffold_11	490720	492930	1140.6	621
EOG09261031	Complete	scaffold_3	965626	967065	411.6	342
EOG092610KH	Complete	scaffold_8	619253	621238	671.6	445
EOG092610LP	Complete	scaffold_12	248523	250667	989.4	571
EOG092610LQ	Complete	scaffold_2	430355	432082	344.5	246
EOG092610QT	Complete	scaffold_6	865710	867671	319.7	394
EOG092610TN	Missing
EOG092610VI	Complete	scaffold_2	739323	743153	1252.3	1006
EOG092610ZY	Complete	scaffold_16	49369	52362	1123.7	835
EOG09261127	Complete	scaffold_2	645083	646909	819.8	437
EOG0926112A	Complete	scaffold_7	373683	376550	698.4	752
EOG09261145	Duplicated	scaffold_3	715911	717629	826.4	473
EOG09261145	Duplicated	scaffold_6	784764	786482	825.1	475
EOG0926115P	Complete	scaffold_7	762207	764621	251.9	253
EOG0926115V	Complete	scaffold_2	474607	476310	140.7	186
EOG092611G7	Complete	scaffold_8	170029	172293	648.6	541
EOG092611HB	Complete	scaffold_1	62484	63923	371.8	300
EOG09261225	Complete	scaffold_2	156062	157915	952.6	484
EOG0926129I	Complete	scaffold_5	326687	328657	520.2	478
EOG092612AK	Complete	scaffold_9	376284	379254	389.5	484
EOG092612CC	Complete	scaffold_5	731699	733561	295.8	219
EOG092612J3	Complete	scaffold_9	257013	258884	265.4	456
EOG092612LP	Complete	scaffold_1	346318	348738	767.8	515
EOG092612MY	Complete	scaffold_5	66304	69360	733.9	708
EOG092612XD	Complete	scaffold_2	589461	592601	940.5	928
EOG0926131E	Complete	scaffold_4	659313	660513	531.6	280
EOG0926133I	Complete	scaffold_16	25892	27877	739.9	517
EOG0926137U	Complete	scaffold_5	567164	569791	701.4	601
EOG092613QA	Complete	scaffold_3	945568	947363	407.3	343
EOG092613R2	Complete	scaffold_2	1088642	1091194	574.5	529
EOG092613S3	Complete	scaffold_12	442120	444000	408.1	296
EOG092613UB	Complete	scaffold_2	858001	862276	560.1	403
EOG09261404	Complete	scaffold_7	204738	208601	488.6	434
EOG0926140Q	Complete	scaffold_1	481855	483900	921.2	526
EOG0926142H	Complete	scaffold_3	578438	580369	499.2	428
EOG0926142Y	Duplicated	scaffold_2	961747	963918	536.0	527
EOG0926142Y	Duplicated	scaffold_4	822844	825087	538.8	522
EOG0926146A	Complete	scaffold_15	72756	75875	714.0	573
EOG09261476	Complete	scaffold_7	379501	382983	443.9	387
EOG092614DJ	Missing
EOG092614E6	Complete	scaffold_11	201667	203499	871.5	479
EOG092614O9	Complete	scaffold_13	331958	334930	639.5	517
EOG092614UB	Complete	scaffold_5	234628	236397	424.7	319
EOG092614ZG	Complete	scaffold_12	94116	95690	331.5	339
EOG0926158Y	Complete	scaffold_4	293708	295909	389.5	374
EOG092615CC	Complete	scaffold_2	213524	216128	644.6	471
EOG092615IE	Complete	scaffold_2	811171	813484	627.2	514
EOG092615SM	Complete	scaffold_2	370428	372806	668.1	576
EOG092615Y4	Complete	scaffold_12	491841	493475	552.9	383
EOG09261660	Complete	scaffold_10	194629	196512	429.3	415
EOG09261666	Complete	scaffold_2	231639	233711	378.2	464
EOG092616QN	Complete	scaffold_2	1111666	1114101	616.0	552
EOG092616YZ	Duplicated	scaffold_6	331709	333790	1036.7	660
EOG092616YZ	Duplicated	scaffold_7	552852	554933	999.8	658
EOG09261727	Complete	scaffold_8	566371	570149	333.9	572
EOG092617AN	Complete	scaffold_6	120663	124217	1213.8	862
EOG092617RN	Fragmented	scaffold_16	113130	115058	814.9	554
EOG092617RY	Fragmented	scaffold_2	1056786	1062438	192.0	305
EOG092617S2	Complete	scaffold_10	390762	393272	520.2	459
EOG09261801	Complete	scaffold_1	1032999	1034900	340.9	348
EOG092618J9	Complete	scaffold_6	110620	112689	368.2	332
EOG092618M2	Complete	scaffold_6	603453	605693	332.8	290
EOG092618UZ	Complete	scaffold_13	40922	42628	214.4	326
EOG0926195C	Complete	scaffold_1	662417	665183	216.7	354
EOG092619EA	Complete	scaffold_4	945809	947662	670.6	439
EOG092619GP	Complete	scaffold_5	298759	300603	391.9	397
EOG092619L1	Complete	scaffold_1	423277	425136	408.4	386
EOG092619MJ	Complete	scaffold_1	605818	607815	587.0	449
EOG092619NK	Complete	scaffold_6	352572	354515	899.6	548
EOG092619RJ	Complete	scaffold_13	58144	60105	542.0	578
EOG092619VG	Complete	scaffold_10	356111	358387	369.4	409
EOG09261A3K	Complete	scaffold_8	175131	178037	978.7	755
EOG09261ABB	Complete	scaffold_9	612449	614525	492.0	431
EOG09261ACJ	Complete	scaffold_1	449999	451861	263.6	495
EOG09261AH9	Complete	scaffold_16	97750	99639	627.3	478
EOG09261AMX	Duplicated	scaffold_3	649423	651144	610.7	385
EOG09261AMX	Duplicated	scaffold_6	718936	720615	611.7	385
EOG09261B14	Complete	scaffold_9	87295	90568	432.2	458
EOG09261B18	Complete	scaffold_2	374443	379812	493.0	610
EOG09261B3Q	Complete	scaffold_10	15483	17636	447.9	465
EOG09261B6Y	Complete	scaffold_14	206364	207908	661.6	410
EOG09261BP0	Complete	scaffold_9	290647	292353	393.2	403
EOG09261BPJ	Complete	scaffold_9	406390	408390	426.9	464
EOG09261C0G	Complete	scaffold_15	47355	49499	547.1	550
EOG09261CM0	Complete	scaffold_1	866840	868906	510.5	417
EOG09261CQG	Complete	scaffold_12	150378	152042	661.8	498
EOG09261CWO	Complete	scaffold_11	452960	455419	334.6	394
EOG09261CXQ	Complete	scaffold_2	910563	915493	355.0	294
EOG09261D4D	Complete	scaffold_4	526431	528146	526.7	373
EOG09261DG0	Complete	scaffold_1	927361	930332	199.0	276
EOG09261DGU	Complete	scaffold_9	218429	220465	659.1	496
EOG09261DHR	Complete	scaffold_12	152499	154571	869.1	499
EOG09261DJC	Complete	scaffold_11	141882	143453	244.1	329
EOG09261DRB	Complete	scaffold_5	57766	59655	167.7	279
EOG09261DW8	Complete	scaffold_5	500013	501770	542.9	439
EOG09261EAB	Complete	scaffold_11	50067	51626	495.7	337
EOG09261EM7	Complete	scaffold_8	674906	676813	318.7	308
EOG09261EMF	Complete	scaffold_1	581876	584008	230.9	288
EOG09261EU7	Complete	scaffold_9	205118	207206	337.1	257
EOG09261EY9	Complete	scaffold_4	734630	736663	473.9	481
EOG09261F73	Complete	scaffold_2	1068678	1070195	795.6	412
EOG09261F9G	Complete	scaffold_9	520725	521474	174.2	138
EOG09261FAB	Complete	scaffold_5	318918	319958	183.2	219
EOG09261FAX	Complete	scaffold_1	939608	941500	418.0	464
EOG09261FH7	Duplicated	scaffold_2	683123	685141	628.8	504
EOG09261FH7	Duplicated	scaffold_5	276391	278400	678.2	501
EOG09261FM4	Complete	scaffold_8	223404	225071	393.9	395
EOG09261G1Y	Fragmented	scaffold_2	849324	850770	743.9	420
EOG09261G4Z	Complete	scaffold_11	102017	103658	240.0	301
EOG09261G92	Complete	scaffold_4	738502	739758	300.2	219
EOG09261H5E	Complete	scaffold_1	459866	461527	479.2	358
EOG09261HB6	Complete	scaffold_10	371142	372482	405.9	301
EOG09261HM3	Complete	scaffold_9	532722	534410	881.6	483
EOG09261HQU	Complete	scaffold_2	758535	760456	183.2	259
EOG09261HZD	Complete	scaffold_3	850868	852622	498.8	392
EOG09261I0F	Complete	scaffold_8	500163	501599	337.1	322
EOG09261I1G	Complete	scaffold_5	742594	745308	415.8	402
EOG09261I1I	Complete	scaffold_5	712896	715277	507.8	498
EOG09261I8J	Complete	scaffold_2	934651	936072	359.9	367
EOG09261IBJ	Complete	scaffold_9	254205	256694	503.4	501
EOG09261ICI	Missing
EOG09261IEH	Complete	scaffold_4	535733	537382	405.7	330
EOG09261IEV	Missing
EOG09261IFQ	Complete	scaffold_11	30765	32972	418.9	598
EOG09261IOS	Complete	scaffold_1	1140995	1142890	603.8	415
EOG09261J0P	Complete	scaffold_5	607780	609501	938.9	494
EOG09261JCQ	Complete	scaffold_5	593283	594881	515.9	351
EOG09261JR0	Complete	scaffold_1	5874	7565	379.9	329
EOG09261JUE	Complete	scaffold_11	106285	108021	799.5	462
EOG09261JVS	Complete	scaffold_7	601344	602816	354.4	316
EOG09261JWS	Complete	scaffold_1	704312	705895	501.8	377
EOG09261K9J	Complete	scaffold_10	403888	405639	322.5	386
EOG09261KHB	Complete	scaffold_7	470193	471743	985.5	455
EOG09261KRX	Missing
EOG09261KZ6	Duplicated	scaffold_1	925501	927174	379.5	264
EOG09261KZ6	Duplicated	scaffold_12	331071	332828	403.4	262
EOG09261L4M	Complete	scaffold_3	676669	678471	610.1	455
EOG09261LEU	Complete	scaffold_12	485116	486948	325.3	274
EOG09261LPY	Complete	scaffold_8	23957	25360	429.8	279
EOG09261LV7	Complete	scaffold_5	852080	854155	350.0	441
EOG09261M4S	Complete	scaffold_3	813210	814715	394.9	330
EOG09261M78	Complete	scaffold_3	712885	714426	560.5	398
EOG09261MG9	Complete	scaffold_3	143942	145525	679.6	394
EOG09261MMR	Complete	scaffold_1	425664	427205	411.7	370
EOG09261MOX	Complete	scaffold_1	744721	746634	412.5	540
EOG09261MPU	Complete	scaffold_4	381277	382731	576.0	342
EOG09261N20	Complete	scaffold_2	906265	907692	184.6	315
EOG09261N2L	Complete	scaffold_2	1053289	1054773	276.5	289
EOG09261N64	Complete	scaffold_8	183487	185001	725.1	433
EOG09261NLR	Complete	scaffold_1	683166	684812	761.0	455
EOG09261NLY	Complete	scaffold_7	696407	698068	703.7	447
EOG09261NW2	Complete	scaffold_4	693167	695752	910.2	618
EOG09261O4Y	Complete	scaffold_11	303315	305045	608.8	390
EOG09261O7R	Complete	scaffold_13	161222	162772	141.0	272
EOG09261OIA	Complete	scaffold_4	244237	246244	679.4	572
EOG09261OIF	Complete	scaffold_15	242694	244139	657.5	413
EOG09261OKK	Complete	scaffold_5	506777	508087	390.6	301
EOG09261OLD	Complete	scaffold_10	20164	21618	655.1	408
EOG09261ONU	Complete	scaffold_3	873979	874851	169.8	161
EOG09261OSU	Complete	scaffold_8	272856	274484	747.4	435
EOG09261OXD	Complete	scaffold_10	96954	98987	391.3	514
