# BUSCO version is: 2.0 
# The lineage dataset is: dikarya_odb9 (Creation date: 2016-02-13, number of species: 75, number of BUSCOs: 1312)
# To reproduce this run: python /home/rangeles/.conda/envs/funannotate/lib/python2.7/site-packages/funannotate/aux_scripts/funannotate-BUSCO2.py -i /space21/PGE/rangeles/TGFH/TGFH/Sesion2/out/C.albicans_SC5314/predict_misc/genome.softmasked.fa -o c.albicans_sc5314_xxx -l /space21/PGE/rangeles/bin/funannotate_db/dikarya/ -m genome -c 28 -sp anidulans
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG0926004Z	Missing
EOG092605ZA	Complete	scaffold_5	1086508	1092157	201.7	377
EOG092606AD	Complete	scaffold_6	319484	320866	155.7	219
EOG092606AJ	Complete	scaffold_3	2057988	2062139	947.5	821
EOG092606CY	Complete	scaffold_2	818448	822147	1025.1	1154
EOG092606O3	Complete	scaffold_6	1005350	1009294	931.1	790
EOG092606UX	Complete	scaffold_1	1183318	1187598	791.5	928
EOG092606WZ	Complete	scaffold_4	437560	441483	855.7	1225
EOG0926071Q	Complete	scaffold_2	702956	706177	711.1	1029
EOG0926073O	Complete	scaffold_5	1473575	1477960	1392.1	939
EOG0926074Y	Complete	scaffold_4	372130	375789	1459.6	1020
EOG09260779	Complete	scaffold_1	2149689	2153891	961.3	1093
EOG0926077L	Missing
EOG0926079Q	Complete	scaffold_3	1524598	1528116	1126.3	860
EOG092607OQ	Complete	scaffold_4	109182	112745	714.0	828
EOG092607QZ	Complete	scaffold_5	464869	468336	998.2	744
EOG092607ZS	Complete	scaffold_1	701716	705948	1295.7	877
EOG092608AE	Complete	scaffold_4	1008831	1014887	993.1	933
EOG092608AV	Complete	scaffold_8	214925	218578	919.3	873
EOG092608C4	Complete	scaffold_2	1027449	1031561	1663.5	1026
EOG092608GK	Complete	scaffold_1	22420	25326	373.8	620
EOG092608L0	Complete	scaffold_5	1092126	1096076	1498.2	919
EOG092608RH	Complete	scaffold_8	340722	343976	544.8	933
EOG092608T8	Complete	scaffold_5	660588	663860	1146.9	739
EOG092608WI	Complete	scaffold_5	1334460	1337639	539.0	542
EOG092608WU	Complete	scaffold_1	181460	185239	501.0	711
EOG092608ZS	Complete	scaffold_1	790364	793585	1151.8	814
EOG0926092K	Complete	scaffold_7	1005227	1008493	1562.5	909
EOG09260931	Complete	scaffold_7	70595	73825	374.2	582
EOG092609JB	Complete	scaffold_2	753492	756413	774.1	664
EOG092609O9	Complete	scaffold_2	269855	274990	848.1	876
EOG092609RF	Complete	scaffold_1	1143981	1148279	1314.4	933
EOG092609YT	Complete	scaffold_6	668580	674963	767.3	694
EOG09260A27	Missing
EOG09260A6Q	Missing
EOG09260A98	Complete	scaffold_1	1475649	1479446	699.6	883
EOG09260ABY	Complete	scaffold_2	122317	125556	1462.4	939
EOG09260AEC	Complete	scaffold_8	781559	783811	569.7	560
EOG09260APA	Missing
EOG09260AQB	Complete	scaffold_1	2690712	2693726	1284.6	792
EOG09260AZA	Complete	scaffold_4	175316	178306	1551.5	844
EOG09260AZK	Complete	scaffold_3	2159273	2162185	717.0	665
EOG09260AZM	Complete	scaffold_1	954196	957488	1337.8	812
EOG09260B3H	Complete	scaffold_5	755288	758260	596.3	653
EOG09260B3X	Complete	scaffold_6	36656	39271	985.8	735
EOG09260B65	Complete	scaffold_8	904199	907276	578.7	740
EOG09260BFE	Complete	scaffold_5	686644	689340	319.4	425
EOG09260BL6	Complete	scaffold_1	1518194	1521970	562.9	635
EOG09260BRA	Complete	scaffold_4	1280376	1282809	649.5	427
EOG09260BSW	Complete	scaffold_1	1531432	1534566	927.4	685
EOG09260BYL	Complete	scaffold_3	698119	700455	979.1	535
EOG09260BZ0	Complete	scaffold_3	751790	754894	623.2	731
EOG09260C2V	Complete	scaffold_8	148191	150485	604.6	695
EOG09260C5W	Complete	scaffold_2	241115	247618	767.1	1228
EOG09260CKC	Complete	scaffold_2	108217	112337	727.1	1027
EOG09260CMZ	Complete	scaffold_4	612045	615218	421.4	664
EOG09260DBG	Complete	scaffold_1	1846393	1849392	1201.3	744
EOG09260DFH	Complete	scaffold_8	802914	806117	845.6	840
EOG09260DFJ	Complete	scaffold_8	617611	621030	422.1	542
EOG09260DP1	Complete	scaffold_1	2875520	2878933	1078.1	758
EOG09260DUR	Missing
EOG09260DUW	Complete	scaffold_8	875398	878340	535.7	682
EOG09260DXP	Complete	scaffold_1	3093320	3096691	715.6	673
EOG09260E2O	Complete	scaffold_2	186234	189002	1071.1	679
EOG09260E8K	Complete	scaffold_3	1608279	1611449	1154.7	822
EOG09260EAZ	Complete	scaffold_8	84177	87452	564.3	795
EOG09260EE7	Complete	scaffold_1	1816300	1819245	894.3	737
EOG09260EOI	Complete	scaffold_4	118533	124655	393.3	758
EOG09260EPQ	Fragmented	scaffold_5	1571965	1578204	445.5	500
EOG09260EPS	Missing
EOG09260EQD	Complete	scaffold_1	2169696	2172581	278.4	462
EOG09260ERO	Complete	scaffold_4	1482041	1486117	1472.9	883
EOG09260ETR	Complete	scaffold_2	948342	951470	1409.1	818
EOG09260EZT	Complete	scaffold_2	566111	568717	554.2	534
EOG09260FFP	Complete	scaffold_1	3067443	3069419	265.9	217
EOG09260FKU	Complete	scaffold_4	1552826	1554631	258.3	316
EOG09260FL2	Complete	scaffold_1	936078	938918	549.5	646
EOG09260FMW	Complete	scaffold_6	19011	23504	1078.8	700
EOG09260FPA	Missing
EOG09260FX0	Complete	scaffold_3	487815	491342	685.2	791
EOG09260FZZ	Complete	scaffold_5	1309161	1312463	517.5	705
EOG09260GF5	Complete	scaffold_8	394415	399358	681.0	1176
EOG09260GIX	Complete	scaffold_8	824288	826888	396.1	498
EOG09260GKG	Complete	scaffold_2	970313	973171	1236.2	803
EOG09260GOF	Complete	scaffold_6	998235	1000541	460.6	339
EOG09260GR8	Complete	scaffold_2	2028990	2031764	456.2	524
EOG09260H6E	Complete	scaffold_4	1417168	1419369	306.4	242
EOG09260H81	Missing
EOG09260HMA	Complete	scaffold_1	469116	471743	1054.7	781
EOG09260HPO	Complete	scaffold_7	804222	807107	1301.5	825
EOG09260HS3	Missing
EOG09260HSP	Complete	scaffold_2	682676	685207	1065.2	577
EOG09260IU8	Complete	scaffold_8	52951	55866	395.7	621
EOG09260J53	Complete	scaffold_3	1246014	1248281	899.6	591
EOG09260J8F	Complete	scaffold_1	1956445	1959255	692.7	445
EOG09260J97	Complete	scaffold_6	424739	427087	645.5	584
EOG09260JDM	Complete	scaffold_1	2438378	2440174	315.8	270
EOG09260JED	Complete	scaffold_1	2898258	2901239	1129.2	736
EOG09260JJW	Complete	scaffold_7	57603	59954	562.2	522
EOG09260JNY	Complete	scaffold_3	1728216	1731496	185.3	385
EOG09260JO5	Missing
EOG09260JPV	Complete	scaffold_3	550317	553115	484.1	690
EOG09260JT9	Missing
EOG09260JTZ	Complete	scaffold_1	1004469	1007279	1019.9	781
EOG09260K24	Complete	scaffold_8	303151	305370	773.4	591
EOG09260K29	Complete	scaffold_3	798539	800725	320.8	275
EOG09260K4B	Complete	scaffold_5	1230574	1233402	706.3	523
EOG09260K4V	Missing
EOG09260K5F	Complete	scaffold_4	17074	19533	373.1	584
EOG09260KCB	Complete	scaffold_3	1196120	1198207	329.7	465
EOG09260KCW	Complete	scaffold_5	704421	706550	996.4	585
EOG09260KDB	Complete	scaffold_1	2661669	2664594	917.8	723
EOG09260KGS	Complete	scaffold_1	752775	756314	254.8	561
EOG09260KIY	Complete	scaffold_1	224689	226874	571.7	386
EOG09260KM4	Complete	scaffold_8	261260	262552	218.9	277
EOG09260KNI	Complete	scaffold_4	436119	437363	322.5	290
EOG09260KNR	Complete	scaffold_8	250792	252975	571.3	432
EOG09260KUC	Complete	scaffold_5	627789	630455	844.1	568
EOG09260KWP	Complete	scaffold_2	2278465	2282324	726.8	530
EOG09260LBU	Complete	scaffold_2	368747	371050	1083.5	660
EOG09260LI6	Missing
EOG09260LJ8	Complete	scaffold_6	181901	183562	494.7	392
EOG09260LRX	Complete	scaffold_4	480639	484418	451.2	606
EOG09260LS9	Complete	scaffold_2	120977	121852	358.2	238
EOG09260LVD	Complete	scaffold_4	580798	582558	183.3	234
EOG09260M44	Missing
EOG09260M87	Complete	scaffold_2	1818617	1821289	621.6	582
EOG09260MBW	Complete	scaffold_4	689950	692745	406.1	512
EOG09260MRU	Complete	scaffold_7	186531	188873	916.8	642
EOG09260N2T	Complete	scaffold_2	259797	262301	267.9	426
EOG09260N53	Complete	scaffold_8	774906	777236	604.3	514
EOG09260NAN	Complete	scaffold_6	712905	716733	206.7	424
EOG09260NC6	Complete	scaffold_1	2981415	2983799	798.2	515
EOG09260NE0	Complete	scaffold_7	689317	690756	92.5	137
EOG09260NHB	Complete	scaffold_5	1282526	1286320	232.0	580
EOG09260NHN	Complete	scaffold_4	931012	934305	1133.9	739
EOG09260NJW	Missing
EOG09260NNR	Complete	scaffold_1	585914	588472	894.4	535
EOG09260NWN	Missing
EOG09260NXC	Complete	scaffold_3	265919	268789	544.5	579
EOG09260NXJ	Complete	scaffold_6	387749	390304	565.2	662
EOG09260NY2	Fragmented	scaffold_5	915401	918079	433.8	546
EOG09260NZ8	Complete	scaffold_2	1475518	1476942	459.4	380
EOG09260OCI	Complete	scaffold_3	484485	487583	251.1	450
EOG09260OE9	Missing
EOG09260OLB	Complete	scaffold_4	320865	322712	263.3	259
EOG09260OM6	Complete	scaffold_1	75573	77828	1061.5	667
EOG09260OQ8	Missing
EOG09260OZU	Complete	scaffold_3	2217265	2220450	368.2	667
EOG09260P2K	Complete	scaffold_1	1731592	1735263	602.2	642
EOG09260P5R	Complete	scaffold_2	757890	759538	314.8	248
EOG09260PI1	Complete	scaffold_1	1851770	1854430	386.7	443
EOG09260PJ9	Missing
EOG09260QNB	Complete	scaffold_2	934581	936911	629.3	563
EOG09260QVP	Complete	scaffold_6	315377	317962	259.9	289
EOG09260R84	Missing
EOG09260R9L	Fragmented	scaffold_4	1163942	1171130	191.5	269
EOG09260RGH	Complete	scaffold_5	910696	913320	650.2	567
EOG09260RNZ	Complete	scaffold_8	893966	896869	401.6	509
EOG09260RRC	Complete	scaffold_3	1269518	1271869	831.4	591
EOG09260RRN	Missing
EOG09260RS7	Complete	scaffold_1	1882757	1884955	583.8	498
EOG09260RVQ	Complete	scaffold_8	568036	571017	313.2	452
EOG09260S2Z	Missing
EOG09260S3L	Complete	scaffold_5	1049786	1052143	361.4	469
EOG09260S5R	Complete	scaffold_5	1162136	1164274	534.1	413
EOG09260SAH	Missing
EOG09260SIZ	Complete	scaffold_3	491786	493972	783.9	579
EOG09260SJV	Complete	scaffold_3	481327	484155	765.9	678
EOG09260SL3	Complete	scaffold_2	89445	91775	1069.5	594
EOG09260SR2	Complete	scaffold_4	307532	311377	321.9	705
EOG09260SRF	Missing
EOG09260T28	Complete	scaffold_3	1152540	1155374	605.9	687
EOG09260T4S	Complete	scaffold_4	560051	563116	504.1	469
EOG09260TDY	Complete	scaffold_3	1552100	1554259	238.6	439
EOG09260THV	Complete	scaffold_4	1518671	1520230	402.8	299
EOG09260TLW	Complete	scaffold_2	1205203	1207482	715.3	574
EOG09260TPT	Missing
EOG09260TUT	Complete	scaffold_6	1020159	1022405	749.8	465
EOG09260TVA	Complete	scaffold_3	299220	301475	1104.5	596
EOG09260TWS	Complete	scaffold_2	130666	133365	855.6	567
EOG09260U6R	Complete	scaffold_3	39143	41932	679.7	646
EOG09260UA2	Complete	scaffold_1	1281140	1283711	541.1	414
EOG09260UJK	Complete	scaffold_6	1104724	1106172	363.4	359
EOG09260UXC	Complete	scaffold_3	2205832	2210405	533.3	533
EOG09260V5Q	Complete	scaffold_7	913551	916088	881.8	733
EOG09260V8Q	Fragmented	scaffold_7	18679	21525	275.0	257
EOG09260VCG	Complete	scaffold_4	748403	751216	254.5	313
EOG09260VEY	Complete	scaffold_4	460854	463085	423.7	514
EOG09260VHV	Complete	scaffold_5	758441	760756	522.8	607
EOG09260VTA	Complete	scaffold_2	398686	400464	756.2	491
EOG09260VTN	Complete	scaffold_3	1112792	1116265	713.7	489
EOG09260VYK	Complete	scaffold_6	400477	402144	639.5	414
EOG09260W52	Complete	scaffold_3	419670	422045	356.7	498
EOG09260W8D	Missing
EOG09260W9L	Complete	scaffold_1	2189027	2191411	227.8	181
EOG09260WCZ	Complete	scaffold_3	189661	192597	396.6	526
EOG09260WG2	Complete	scaffold_7	11950	16587	596.7	516
EOG09260WGT	Complete	scaffold_1	1802145	1803992	628.0	471
EOG09260WU6	Complete	scaffold_5	1241123	1243192	352.0	367
EOG09260WUA	Complete	scaffold_1	1208498	1210440	246.1	399
EOG09260WUS	Complete	scaffold_5	1586083	1588440	563.1	619
EOG09260WYQ	Complete	scaffold_8	88681	91080	898.4	611
EOG09260XH5	Complete	scaffold_2	706382	707911	520.8	427
EOG09260XL0	Complete	scaffold_4	1004284	1006173	622.0	488
EOG09260XMI	Complete	scaffold_4	318169	320031	564.6	543
EOG09260XOG	Complete	scaffold_5	1357947	1360055	1014.1	591
EOG09260XQV	Complete	scaffold_1	908570	910795	534.1	462
EOG09260XSR	Complete	scaffold_1	1582624	1589840	289.0	398
EOG09260Y2Q	Complete	scaffold_2	1910065	1911267	424.4	313
EOG09260YMF	Complete	scaffold_5	588794	591091	815.5	564
EOG09260Z3X	Complete	scaffold_1	3061337	3063046	771.2	459
EOG09260Z5E	Complete	scaffold_6	830628	833507	728.2	694
EOG09260ZG2	Complete	scaffold_5	1190491	1192344	506.7	416
EOG09260ZWU	Complete	scaffold_8	3385	5638	1139.6	616
EOG09261031	Complete	scaffold_1	744891	746333	424.1	353
EOG092610KH	Complete	scaffold_1	170158	172254	700.0	464
EOG092610LP	Complete	scaffold_3	272823	274967	980.9	578
EOG092610LQ	Complete	scaffold_2	1916751	1918160	319.7	247
EOG092610QT	Complete	scaffold_2	658855	660642	303.8	334
EOG092610TN	Complete	scaffold_7	1016757	1019129	654.4	524
EOG092610VI	Complete	scaffold_3	59132	62923	1253.4	1071
EOG092610ZY	Complete	scaffold_1	1763704	1766757	1139.8	806
EOG09261127	Complete	scaffold_1	697530	699398	828.8	437
EOG0926112A	Complete	scaffold_1	2782398	2785234	702.9	773
EOG09261145	Complete	scaffold_3	1851749	1853470	845.1	477
EOG0926115P	Complete	scaffold_4	890865	892523	240.9	272
EOG0926115V	Complete	scaffold_2	2237629	2239323	151.0	212
EOG092611G7	Complete	scaffold_1	2836350	2838656	625.8	531
EOG092611HB	Missing
EOG09261225	Complete	scaffold_4	355874	357804	966.1	484
EOG0926129I	Missing
EOG092612AK	Complete	scaffold_1	19004	21714	429.4	506
EOG092612CC	Complete	scaffold_3	872931	874619	294.9	218
EOG092612J3	Missing
EOG092612LP	Complete	scaffold_1	864122	866671	764.3	511
EOG092612MY	Complete	scaffold_3	819247	822246	761.2	686
EOG092612XD	Complete	scaffold_4	962464	965664	930.4	902
EOG0926131E	Complete	scaffold_5	451427	452587	534.6	278
EOG0926133I	Complete	scaffold_1	176325	178475	753.1	536
EOG0926137U	Complete	scaffold_1	1427895	1430957	606.1	562
EOG092613QA	Complete	scaffold_2	1203262	1204923	390.8	333
EOG092613R2	Duplicated	scaffold_2	801143	803746	531.9	511
EOG092613R2	Duplicated	scaffold_2	849445	852048	533.0	513
EOG092613S3	Complete	scaffold_2	1857629	1859377	412.6	295
EOG092613UB	Complete	scaffold_3	2180831	2184774	543.3	400
EOG09261404	Complete	scaffold_3	292446	296219	478.1	483
EOG0926140Q	Complete	scaffold_7	564311	566254	915.4	522
EOG0926142H	Complete	scaffold_1	515594	517525	532.1	403
EOG0926142Y	Complete	scaffold_6	840571	842865	599.8	529
EOG0926146A	Complete	scaffold_2	400727	403402	717.9	527
EOG09261476	Complete	scaffold_2	2135556	2139131	444.4	407
EOG092614DJ	Complete	scaffold_1	934147	935706	340.2	308
EOG092614E6	Complete	scaffold_3	1621750	1623579	869.9	477
EOG092614O9	Complete	scaffold_5	1383016	1385819	616.1	511
EOG092614UB	Complete	scaffold_6	642638	644950	387.5	325
EOG092614ZG	Complete	scaffold_3	504790	506571	349.8	366
EOG0926158Y	Complete	scaffold_1	1055313	1057673	404.4	414
EOG092615CC	Complete	scaffold_4	1082189	1084738	566.0	472
EOG092615IE	Complete	scaffold_5	140612	142765	611.8	547
EOG092615SM	Missing
EOG092615Y4	Complete	scaffold_1	615939	617726	556.4	391
EOG09261660	Fragmented	scaffold_3	2338	7335	380.0	367
EOG09261666	Complete	scaffold_2	2251020	2253017	379.3	383
EOG092616QN	Complete	scaffold_5	309930	312554	609.5	596
EOG092616YZ	Complete	scaffold_1	1278575	1280680	1023.7	658
EOG09261727	Complete	scaffold_2	535428	542237	260.1	483
EOG092617AN	Complete	scaffold_4	202840	206472	1230.1	934
EOG092617RN	Complete	scaffold_2	1762392	1764233	1094.4	572
EOG092617RY	Complete	scaffold_1	2585501	2587973	192.4	356
EOG092617S2	Complete	scaffold_1	1504795	1506954	523.6	462
EOG09261801	Complete	scaffold_3	749770	755637	332.1	313
EOG092618J9	Complete	scaffold_1	2381446	2383287	367.0	342
EOG092618M2	Complete	scaffold_4	958062	960341	347.0	343
EOG092618UZ	Complete	scaffold_1	1556089	1557885	162.0	255
EOG0926195C	Missing
EOG092619EA	Complete	scaffold_6	438134	440017	668.4	444
EOG092619GP	Complete	scaffold_6	4830	6473	380.5	410
EOG092619L1	Complete	scaffold_2	782046	783887	400.1	387
EOG092619MJ	Complete	scaffold_5	1516294	1518165	573.5	464
EOG092619NK	Complete	scaffold_4	1370186	1372108	906.3	566
EOG092619RJ	Missing
EOG092619VG	Complete	scaffold_7	992873	995203	310.8	441
EOG09261A3K	Complete	scaffold_8	843505	851390	884.0	847
EOG09261ABB	Complete	scaffold_1	1924420	1928510	475.5	434
EOG09261ACJ	Complete	scaffold_2	751411	757126	134.5	382
EOG09261AH9	Complete	scaffold_4	1580822	1582753	600.0	534
EOG09261AMX	Missing
EOG09261B14	Complete	scaffold_3	2108365	2111715	428.8	391
EOG09261B18	Complete	scaffold_5	1144988	1151416	486.5	902
EOG09261B3Q	Complete	scaffold_1	2126282	2128567	440.5	474
EOG09261B6Y	Complete	scaffold_6	503291	504823	662.0	412
EOG09261BP0	Complete	scaffold_1	1051994	1053736	404.5	383
EOG09261BPJ	Complete	scaffold_1	848808	850970	413.1	438
EOG09261C0G	Complete	scaffold_2	1639406	1642045	541.5	529
EOG09261CM0	Complete	scaffold_1	1614350	1619065	480.7	385
EOG09261CQG	Complete	scaffold_8	815421	817079	645.5	459
EOG09261CWO	Complete	scaffold_1	1558265	1560640	274.0	393
EOG09261CXQ	Complete	scaffold_1	2065803	2070201	332.0	331
EOG09261D4D	Complete	scaffold_4	943416	945122	531.1	370
EOG09261DG0	Complete	scaffold_5	1590581	1596377	188.1	252
EOG09261DGU	Missing
EOG09261DHR	Complete	scaffold_8	812904	814979	864.8	500
EOG09261DJC	Complete	scaffold_5	1379310	1380818	245.8	334
EOG09261DRB	Complete	scaffold_2	1378087	1380147	147.2	257
EOG09261DW8	Complete	scaffold_5	305252	307093	511.6	419
EOG09261EAB	Complete	scaffold_4	1393714	1395513	507.7	380
EOG09261EM7	Complete	scaffold_2	1679976	1681796	318.1	304
EOG09261EMF	Complete	scaffold_1	686628	688511	245.3	271
EOG09261EU7	Complete	scaffold_2	738489	740051	316.5	261
EOG09261EY9	Fragmented	scaffold_3	2114412	2121039	392.3	395
EOG09261F73	Complete	scaffold_6	1032682	1034379	761.0	411
EOG09261F9G	Complete	scaffold_1	2584053	2584727	168.6	137
EOG09261FAB	Complete	scaffold_5	308206	309534	172.8	184
EOG09261FAX	Complete	scaffold_1	2419611	2421629	392.2	469
EOG09261FH7	Complete	scaffold_5	527399	529291	681.1	507
EOG09261FM4	Complete	scaffold_1	1554222	1555904	367.8	390
EOG09261G1Y	Complete	scaffold_8	439525	441648	1176.5	620
EOG09261G4Z	Complete	scaffold_5	1329067	1331142	328.8	301
EOG09261G92	Complete	scaffold_4	791640	793373	234.6	281
EOG09261H5E	Complete	scaffold_2	202279	203886	446.8	390
EOG09261HB6	Complete	scaffold_3	23503	25816	414.9	305
EOG09261HM3	Complete	scaffold_3	1486613	1488259	897.8	483
EOG09261HQU	Complete	scaffold_1	499217	501709	170.2	243
EOG09261HZD	Complete	scaffold_5	1154633	1156483	474.8	423
EOG09261I0F	Complete	scaffold_2	930968	932329	344.7	317
EOG09261I1G	Complete	scaffold_2	809883	812918	453.0	418
EOG09261I1I	Complete	scaffold_1	1772645	1774756	537.8	520
EOG09261I8J	Complete	scaffold_3	2081130	2082971	326.4	363
EOG09261IBJ	Missing
EOG09261ICI	Complete	scaffold_8	76425	77930	437.7	354
EOG09261IEH	Complete	scaffold_1	311200	312759	375.6	330
EOG09261IEV	Complete	scaffold_6	353407	355008	409.0	406
EOG09261IFQ	Complete	scaffold_4	474586	477275	381.5	601
EOG09261IOS	Complete	scaffold_6	294646	296502	597.3	377
EOG09261J0P	Complete	scaffold_2	1386423	1388123	937.4	494
EOG09261JCQ	Complete	scaffold_6	330986	332797	526.5	350
EOG09261JR0	Complete	scaffold_1	2199783	2201525	370.6	300
EOG09261JUE	Complete	scaffold_5	1115386	1117143	798.8	458
EOG09261JVS	Complete	scaffold_5	292031	293929	317.5	310
EOG09261JWS	Missing
EOG09261K9J	Complete	scaffold_2	235168	239090	262.4	340
EOG09261KHB	Complete	scaffold_2	1224232	1225770	980.3	455
EOG09261KRX	Complete	scaffold_2	1682501	1683721	249.7	247
EOG09261KZ6	Complete	scaffold_1	653447	655201	396.8	265
EOG09261L4M	Complete	scaffold_3	1901073	1902836	583.9	452
EOG09261LEU	Complete	scaffold_5	657550	659415	351.1	314
EOG09261LPY	Complete	scaffold_1	2443283	2444914	436.9	278
EOG09261LV7	Complete	scaffold_3	1212168	1214264	327.8	489
EOG09261M4S	Complete	scaffold_1	1880547	1882037	383.5	349
EOG09261M78	Missing
EOG09261MG9	Complete	scaffold_3	285006	286565	668.5	387
EOG09261MMR	Missing
EOG09261MOX	Complete	scaffold_7	268142	270265	384.8	506
EOG09261MPU	Complete	scaffold_4	410208	411830	573.0	341
EOG09261N20	Missing
EOG09261N2L	Complete	scaffold_4	1735691	1740394	216.2	233
EOG09261N64	Missing
EOG09261NLR	Complete	scaffold_2	436061	437755	796.1	468
EOG09261NLY	Missing
EOG09261NW2	Complete	scaffold_3	1182436	1185167	860.2	641
EOG09261O4Y	Complete	scaffold_3	1262842	1264551	592.0	390
EOG09261O7R	Missing
EOG09261OIA	Complete	scaffold_8	636728	638892	716.6	564
EOG09261OIF	Complete	scaffold_6	953738	955586	682.7	412
EOG09261OKK	Complete	scaffold_2	2144900	2146207	342.1	303
EOG09261OLD	Complete	scaffold_1	2664810	2666372	591.1	405
EOG09261ONU	Missing
EOG09261OSU	Complete	scaffold_6	16398	18029	745.9	437
EOG09261OXD	Complete	scaffold_3	801900	803990	417.2	485
EOG09261OXV	Complete	scaffold_1	1036804	1040895	668.5	826
EOG09261P7G	Complete	scaffold_1	1962465	1964288	279.0	295
EOG09261PJZ	Complete	scaffold_7	95673	97367	235.8	143
EOG09261PNZ	Missing
EOG09261PUF	Complete	scaffold_3	1985611	1987776	748.2	414
EOG09261Q18	Complete	scaffold_1	846691	848745	448.2	424
EOG09261Q5L	Complete	scaffold_6	1134509	1135915	280.7	307
EOG09261QR5	Complete	scaffold_3	142772	144541	439.3	435
EOG09261QR8	Complete	scaffold_2	1185511	1186995	425.6	350
EOG09261QXC	Complete	scaffold_3	1118612	1120126	811.1	453
EOG09261QYO	Complete	scaffold_5	766847	769381	470.6	385
EOG09261RFF	Complete	scaffold_4	1607932	1611174	539.9	326
EOG09261RU1	Complete	scaffold_1	565683	567173	627.5	372
EOG09261RWJ	Complete	scaffold_2	1343151	1344803	826.2	458
EOG09261RWU	Complete	scaffold_3	1498450	1500138	411.4	330
EOG09261S0S	Complete	scaffold_1	1300854	1302570	191.2	162
EOG09261S7X	Complete	scaffold_6	879379	881022	178.9	245
EOG09261SS1	Complete	scaffold_5	303565	304920	458.0	325
EOG09261T6U	Complete	scaffold_3	1302199	1304011	842.1	464
EOG09261T74	Complete	scaffold_5	39465	41389	904.9	439
